PERIODO,TIPO,ANO,CDISC,CTURMA,ANO_TURMA_RESERVA,CURSO_RESERVA,NIVEL_CURSO_RESERVA
1,S,2014,TL907,D  ,0,7,G
1,S,2014,TL907,D  ,0,57,G
1,S,2014,TL907,E  ,0,7,G
1,S,2014,TL907,E  ,0,57,G
1,S,2014,TL907,F  ,0,7,G
1,S,2014,TL907,F  ,0,57,G
1,S,2014,TL907,G  ,0,7,G
1,S,2014,TL907,G  ,0,57,G
1,S,2014,TL907,I  ,0,7,G
1,S,2014,TL907,I  ,0,57,G
1,S,2014,TL907,J  ,0,7,G
1,S,2014,TL907,J  ,0,57,G
1,S,2014,TL907,K  ,0,7,G
1,S,2014,TL907,K  ,0,57,G
1,S,2014,TL907,L  ,0,7,G
1,S,2014,TL907,L  ,0,57,G
1,S,2014,TL907,M  ,0,7,G
1,S,2014,TL907,M  ,0,57,G
1,S,2014,TL907,N  ,0,7,G
1,S,2014,TL907,N  ,0,57,G
1,S,2014,TL907,O  ,0,7,G
1,S,2014,TL907,O  ,0,57,G
1,S,2014,TL907,Q  ,0,7,G
1,S,2014,TL907,Q  ,0,57,G
1,S,2014,TL907,R  ,0,7,G
1,S,2014,TL907,R  ,0,57,G
1,S,2014,TL907,S  ,0,7,G
1,S,2014,TL907,S  ,0,57,G
1,S,2014,TL907,T  ,0,7,G
1,S,2014,TL907,T  ,0,57,G
1,S,2014,TL907,U  ,0,75,G
1,S,2014,TL907,W  ,0,7,G
1,S,2014,TL907,W  ,0,57,G
1,S,2014,TL908,7,0,75,G
1,S,2014,TL908,A  ,0,75,G
1,S,2014,TL908,B  ,0,75,G
1,S,2014,TL908,D  ,0,75,G
1,S,2014,TL908,E  ,0,75,G
1,S,2014,TL908,F  ,0,75,G
1,S,2014,TL908,G  ,0,75,G
1,S,2014,TL908,I  ,0,75,G
1,S,2014,TL908,J  ,0,75,G
1,S,2014,TL908,K  ,0,75,G
1,S,2014,TL908,L  ,0,75,G
1,S,2014,TL908,M  ,0,75,G
1,S,2014,TL908,N  ,0,75,G
1,S,2014,TL908,O  ,0,75,G
1,S,2014,TL908,P  ,0,75,G
1,S,2014,TL908,Q  ,0,75,G
1,S,2014,TL908,R  ,0,75,G
1,S,2014,TL908,T  ,0,75,G
1,S,2014,TL908,U  ,0,75,G
1,S,2014,TL909,7,0,75,G
1,S,2014,TL909,A  ,0,75,G
1,S,2014,TL909,B  ,0,75,G
1,S,2014,TL909,C  ,0,75,G
1,S,2014,TL909,D  ,0,75,G
1,S,2014,TL909,E  ,0,75,G
1,S,2014,TL909,F  ,0,75,G
1,S,2014,TL909,G  ,0,75,G
1,S,2014,TL909,I  ,0,75,G
1,S,2014,TL909,J  ,0,75,G
1,S,2014,TL909,K  ,0,75,G
1,S,2014,TL909,L  ,0,75,G
1,S,2014,TL909,M  ,0,75,G
1,S,2014,TL909,N  ,0,75,G
1,S,2014,TL909,O  ,0,75,G
1,S,2014,TL909,P  ,0,75,G
1,S,2014,TL909,Q  ,0,75,G
1,S,2014,TL909,R  ,0,75,G
1,S,2014,TL909,T  ,0,75,G
1,S,2014,TL909,U  ,0,75,G
1,S,2014,TL909,W  ,0,75,G
1,S,2014,TT008,A  ,0,74,T
1,S,2014,TT089,A  ,0,74,T
1,S,2014,TT094,A  ,0,74,T
1,S,2014,TT101,A  ,0,82,T
1,S,2014,TT101,A  ,0,83,T
1,S,2014,TT101,A  ,0,85,T
1,S,2014,TT101,A  ,0,87,T
1,S,2014,TT101,B  ,0,60,T
1,S,2014,TT101,C  ,0,73,T
1,S,2014,TT102,A  ,0,36,T
1,S,2014,TT102,A  ,0,60,T
1,S,2014,TT106,A  ,0,36,T
1,S,2014,TT106,B  ,0,60,T
1,S,2014,TT106,B  ,0,94,G
1,S,2014,TT106,C  ,0,74,T
1,S,2014,TT106,C  ,0,88,G
1,S,2014,TT107,A  ,0,74,T
1,S,2014,TT108,A  ,0,74,T
1,S,2014,TT108,A  ,0,88,G
1,S,2014,TT109,A  ,0,74,T
1,S,2014,TT110,A  ,0,74,T
1,S,2014,TT111,A  ,0,88,G
1,S,2014,TT112,A  ,0,88,G
1,S,2014,TT113,A  ,0,88,G
1,S,2014,TT114,A  ,0,88,G
1,S,2014,TT120,A  ,0,36,T
1,S,2014,TT120,B  ,0,60,T
1,S,2014,TT120,B  ,0,94,G
1,S,2014,TT120,C  ,0,88,G
1,S,2014,TT130,A  ,0,36,T
1,S,2014,TT130,B  ,0,60,T
1,S,2014,TT130,B  ,0,74,T
1,S,2014,TT201,A  ,0,36,T
1,S,2014,TT202,B  ,0,36,T
1,S,2014,TT202,B  ,0,60,T
1,S,2014,TT220,A  ,0,36,T
1,S,2014,TT220,A  ,0,60,T
1,S,2014,TT220,A  ,0,88,G
1,S,2014,TT220,A  ,0,89,G
1,S,2014,TT301,A  ,0,74,T
1,S,2014,TT302,A  ,0,74,T
1,S,2014,TT302,A  ,0,88,G
1,S,2014,TT304,A  ,0,88,G
1,S,2014,TT304,A  ,0,94,G
1,S,2014,TT306,A  ,0,74,T
1,S,2014,TT307,A  ,0,74,T
1,S,2014,TT308,A  ,0,74,T
1,S,2014,TT310,A  ,0,88,G
1,S,2014,TT311,A  ,0,88,G
1,S,2014,TT312,A  ,0,88,G
1,S,2014,TT314,A  ,0,88,G
1,S,2014,TT350,A  ,0,36,T
1,S,2014,TT350,B  ,0,60,T
1,S,2014,TT350,B  ,0,74,T
1,S,2014,TT350,B  ,0,94,G
1,S,2014,TT501,A  ,0,74,T
1,S,2014,TT503,A  ,0,74,T
1,S,2014,TT505,A  ,0,74,T
1,S,2014,TT506,A  ,0,74,T
1,S,2014,TT506,B  ,0,74,T
1,S,2014,TT506,C  ,0,74,T
1,S,2014,TT506,D  ,0,74,T
1,S,2014,TT506,E  ,0,74,T
1,S,2014,TT506,F  ,0,74,T
1,S,2014,TT506,G  ,0,74,T
1,S,2014,TT506,H  ,0,74,T
1,S,2014,TT506,I  ,0,74,T
1,S,2014,TT506,J  ,0,74,T
1,S,2014,TT507,A  ,0,74,T
1,S,2014,TT508,A  ,0,74,T
1,S,2014,TT509,A  ,0,74,T
1,S,2014,TT510,A  ,0,74,T
1,S,2014,TT550,A  ,0,36,T
1,S,2014,TT550,B  ,0,60,T
1,S,2014,TT550,B  ,0,74,T
1,S,2014,TT613,A  ,0,74,T
1,S,2014,TT614,A  ,0,74,T
1,S,2014,TT614,B  ,0,74,T
1,S,2014,TT614,C  ,0,74,T
1,S,2014,TT614,D  ,0,74,T
1,S,2014,TT614,E  ,0,74,T
1,S,2014,TT614,F  ,0,74,T
1,S,2014,TT614,G  ,0,74,T
1,S,2014,TT614,H  ,0,74,T
1,S,2014,TT614,I  ,0,74,T
1,S,2014,TT614,J  ,0,74,T
5,A,2014,BD890,A  ,0,6,G
5,A,2014,BD890,A  ,0,46,G
5,A,2014,BD890,A  ,0,63,G
5,A,2014,BE301,A  ,2013,6,G
5,A,2014,BE301,A  ,2013,46,G
5,A,2014,BE597,A  ,0,6,G
5,A,2014,BE597,A  ,0,10,G
5,A,2014,BE597,A  ,0,11,G
5,A,2014,BE597,A  ,0,21,G
5,A,2014,BE597,A  ,0,34,G
5,A,2014,BE597,A  ,0,41,G
5,A,2014,BE597,A  ,0,46,G
5,A,2014,BE597,A  ,0,49,G
5,A,2014,CV951,A  ,2007,12,G
5,A,2014,CV951,A  ,2008,12,G
5,A,2014,CV951,A  ,2009,12,G
5,A,2014,CV951,A  ,2010,12,G
5,A,2014,EE012,A  ,0,11,G
5,A,2014,EE012,A  ,0,34,G
5,A,2014,EE012,A  ,0,41,G
5,A,2014,EE015,A  ,0,11,G
5,A,2014,EE015,A  ,0,34,G
5,A,2014,EE015,A  ,0,41,G
5,A,2014,EE016,A  ,0,11,G
5,A,2014,EE016,A  ,0,34,G
5,A,2014,EE016,A  ,0,41,G
5,A,2014,EE017,A  ,0,11,G
5,A,2014,EE017,A  ,0,34,G
5,A,2014,EE017,A  ,0,41,G
5,A,2014,EM700,A  ,0,10,G
5,A,2014,EM800,A  ,0,10,G
5,A,2014,EM914,A  ,0,10,G
5,A,2014,EM916,A  ,0,10,G
5,A,2014,EM919,A  ,0,10,G
5,A,2014,EN433,A  ,0,21,G
5,A,2014,EN790,A  ,0,11,G
5,A,2014,EN908,A  ,2011,21,G
5,A,2014,EN908,A  ,2012,21,G
5,A,2014,EN908,A  ,2013,21,G
5,A,2014,EN917,A  ,2010,21,G
5,A,2014,EN917,A  ,2011,21,G
5,A,2014,EN917,A  ,2012,21,G
5,A,2014,ES010,A  ,0,49,G
5,A,2014,ES951,A  ,0,49,G
5,A,2014,ES952,A  ,0,49,G
5,A,2014,F 129,A  ,0,1,G
5,A,2014,F 129,A  ,0,4,G
5,A,2014,F 129,A  ,0,9,G
5,A,2014,F 129,A  ,0,11,G
5,A,2014,F 129,A  ,0,28,G
5,A,2014,F 129,A  ,0,34,G
5,A,2014,F 129,A  ,0,40,G
5,A,2014,F 129,A  ,0,41,G
5,A,2014,F 129,A  ,0,49,G
5,A,2014,F 129,A  ,0,51,G
5,A,2014,F 129,A  ,0,53,G
5,A,2014,F 129,A  ,0,56,G
5,A,2014,F 129,B  ,0,1,G
5,A,2014,F 129,B  ,0,4,G
5,A,2014,F 129,B  ,0,9,G
5,A,2014,F 129,B  ,0,11,G
5,A,2014,F 129,B  ,0,28,G
5,A,2014,F 129,B  ,0,34,G
5,A,2014,F 129,B  ,0,40,G
5,A,2014,F 129,B  ,0,41,G
5,A,2014,F 129,B  ,0,49,G
5,A,2014,F 129,B  ,0,51,G
5,A,2014,F 129,B  ,0,53,G
5,A,2014,F 129,B  ,0,56,G
5,A,2014,F 329,A  ,0,1,G
5,A,2014,F 329,A  ,0,4,G
5,A,2014,F 329,A  ,0,5,G
5,A,2014,F 329,A  ,0,8,G
5,A,2014,F 329,A  ,0,9,G
5,A,2014,F 329,A  ,0,10,G
5,A,2014,F 329,A  ,0,28,G
5,A,2014,F 329,A  ,0,34,G
5,A,2014,F 329,A  ,0,39,G
5,A,2014,F 329,A  ,0,40,G
5,A,2014,F 329,A  ,0,42,G
5,A,2014,F 329,A  ,0,51,G
5,A,2014,F 329,A  ,0,56,G
5,A,2014,FA071,A  ,0,8,G
5,A,2014,FA474,A  ,0,8,G
5,A,2014,FA776,A  ,0,8,G
5,A,2014,FA786,A  ,0,8,G
5,A,2014,FR003,A  ,2007,63,G
5,A,2014,FR003,A  ,2009,63,G
5,A,2014,FR003,A  ,2010,63,G
5,A,2014,FR153,A  ,2010,63,G
5,A,2014,FR602,A  ,2010,63,G
5,A,2014,FR803,A  ,2007,63,G
5,A,2014,FR803,A  ,2009,63,G
5,A,2014,FR900,A  ,0,63,G
5,A,2014,FR901,A  ,0,63,G
5,A,2014,FR902,A  ,0,63,G
5,A,2014,MA741,A  ,2012,8,G
5,A,2014,MS211,A  ,0,2,G
5,A,2014,MS211,A  ,0,8,G
5,A,2014,MS211,A  ,0,10,G
5,A,2014,MS211,A  ,0,11,G
5,A,2014,MS211,A  ,0,12,G
5,A,2014,MS211,A  ,0,13,G
5,A,2014,MS211,A  ,0,34,G
5,A,2014,MS211,A  ,0,39,G
5,A,2014,MS211,A  ,0,40,G
5,A,2014,MS211,A  ,0,41,G
5,A,2014,MS211,A  ,0,42,G
5,A,2014,MS211,A  ,0,43,G
5,A,2014,QG080,A  ,0,5,G
5,A,2014,QG080,A  ,0,50,G
5,A,2014,TA046,A  ,2006,43,G
5,A,2014,TA046,A  ,2007,13,G
5,A,2014,TA046,A  ,2007,43,G
5,A,2014,TA046,A  ,2008,13,G
5,A,2014,TA046,A  ,2008,43,G
5,A,2014,TA046,A  ,2009,13,G
5,A,2014,TA046,A  ,2009,43,G
5,A,2014,TA046,A  ,2010,13,G
