Catalogo;Curso;NivelCurso;Habilitacao;Disciplina;NivelDisciplina
1991;5;G;AA;QF831;G
1991;5;G;AA;QG761;G
1991;5;G;AA;QI542;G
1991;5;G;AA;QO621;G
1991;5;G;AB;EL200;G
1991;5;G;AB;EL305;G
1991;5;G;AB;EL405;G
1991;5;G;AB;EL645;G
1991;5;G;AB;EL767;G
1991;5;G;AB;EL877;G
1991;5;G;AB;QG663;G
1991;5;G;AD;EM312;G
1991;5;G;AD;QA712;G
1991;5;G;AD;QA811;G
1991;5;G;AD;QA812;G
1991;5;G;AD;QF632;G
1991;5;G;AD;QG663;G
1991;5;G;AD;QG862;G
1991;5;G;AD;QI542;G
1991;5;G;AD;TA839;G
1991;5;G;AD;TA918;G
1991;5;G;AD;TA939;G
1991;6;G;AA;BA580;G
1991;6;G;AA;BB680;G
1991;6;G;AA;BF681;G
1991;6;G;AA;BF781;G
1991;6;G;AA;BH580;G
1991;6;G;AA;BH880;G
1991;6;G;AA;BM581;G
1991;6;G;AA;BM582;G
1991;6;G;AA;BP581;G
1991;6;G;AA;MD680;G
1991;6;G;AA;MD880;G
1991;6;G;AH;BE780;G
1991;6;G;AH;BG580;G
1991;6;G;AH;BP580;G
1991;6;G;AH;BT580;G
1991;6;G;AH;BT680;G
1991;6;G;AH;BT681;G
1991;6;G;AH;BT682;G
1991;6;G;AH;BV680;G
1991;6;G;AH;BZ580;G
1991;6;G;AH;BZ582;G
1991;6;G;AH;BZ680;G
1991;6;G;AI;BB580;G
1991;6;G;AI;BC680;G
1991;6;G;AI;BG581;G
1991;6;G;AI;BG880;G
1991;6;G;AI;BM583;G
1991;6;G;AI;BM584;G
1991;6;G;AI;BT681;G
1991;6;G;AI;BV681;G
1991;6;G;AJ;BE780;G
1991;6;G;AJ;BG580;G
1991;6;G;AJ;BP580;G
1991;6;G;AJ;BT580;G
1991;6;G;AJ;BT680;G
1991;6;G;AJ;BT681;G
1991;6;G;AJ;BT682;G
1991;6;G;AJ;BV680;G
1991;6;G;AJ;BZ580;G
1991;6;G;AJ;BZ582;G
1991;6;G;AJ;BZ680;G
1991;6;G;AJ;EL200;G
1991;6;G;AJ;EL580;G
1991;6;G;AJ;EL581;G
1991;6;G;AJ;EL680;G
1991;6;G;AJ;EL780;G
1991;6;G;AJ;EL880;G
1991;6;G;AK;BB580;G
1991;6;G;AK;BC680;G
1991;6;G;AK;BG581;G
1991;6;G;AK;BG880;G
1991;6;G;AK;BM583;G
1991;6;G;AK;BM584;G
1991;6;G;AK;BT681;G
1991;6;G;AK;BV681;G
1991;6;G;AK;EL200;G
1991;6;G;AK;EL580;G
1991;6;G;AK;EL581;G
1991;6;G;AK;EL680;G
1991;6;G;AK;EL780;G
1991;6;G;AK;EL880;G
1991;7;G;AD;EL200;G
1991;7;G;AD;EL307;G
1991;7;G;AD;EL407;G
1991;7;G;AD;EL646;G
1991;7;G;AD;EL784;G
1991;7;G;AD;EL894;G
1991;7;G;AD;LA777;G
1991;12;G;AA;EC960;G
1991;12;G;AB;EC915;G
1991;16;G;AA;HZ461;G
1991;16;G;AB;HZ445;G
1991;16;G;AB;HZ541;G
1991;16;G;AB;HZ641;G
1991;16;G;AC;HZ451;G
1991;16;G;AC;HZ551;G
1991;16;G;AC;HZ651;G
1991;16;G;AE;EL200;G
1991;16;G;AE;EL316;G
1991;16;G;AE;EL416;G
1991;16;G;AE;EL642;G
1991;16;G;AE;EL762;G
1991;16;G;AE;EL872;G
1991;16;G;AE;HZ461;G
1991;16;G;AF;EL200;G
1991;16;G;AF;EL316;G
1991;16;G;AF;EL416;G
1991;16;G;AF;EL642;G
1991;16;G;AF;EL762;G
1991;16;G;AF;EL872;G
1991;16;G;AF;HZ445;G
1991;16;G;AF;HZ541;G
1991;16;G;AF;HZ641;G
1991;16;G;AG;EL200;G
1991;16;G;AG;EL316;G
1991;16;G;AG;EL416;G
1991;16;G;AG;EL642;G
1991;16;G;AG;EL762;G
1991;16;G;AG;EL872;G
1991;16;G;AG;HZ451;G
1991;16;G;AG;HZ551;G
1991;16;G;AG;HZ651;G
1991;16;G;AH;EL200;G
1991;16;G;AH;EL316;G
1991;16;G;AH;EL416;G
1991;16;G;AH;EL642;G
1991;16;G;AH;EL762;G
1991;16;G;AH;EL872;G
1991;19;G;AB;EL200;G
1991;19;G;AB;EL319;G
1991;19;G;AB;EL419;G
1991;19;G;AB;EL648;G
1991;19;G;AB;EL768;G
1991;19;G;AB;EL878;G
1991;20;G;AA;EP260;G
1991;20;G;AA;EP321;G
1991;20;G;AA;EP323;G
1991;20;G;AA;EP421;G
1991;20;G;AA;EP423;G
1991;20;G;AA;EP540;G
1991;20;G;AA;EP723;G
1991;20;G;AA;EP823;G
1991;20;G;AA;MA106;G
1991;20;G;AA;ME174;G
1991;20;G;AB;EP260;G
1991;20;G;AB;EP261;G
1991;20;G;AB;EP362;G
1991;20;G;AB;EP462;G
1991;20;G;AB;EP463;G
1991;20;G;AB;EP540;G
1991;20;G;AB;EP761;G
1991;20;G;AB;MA106;G
1991;20;G;AB;ME174;G
1991;20;G;AC;EP260;G
1991;20;G;AC;EP261;G
1991;20;G;AC;EP361;G
1991;20;G;AC;EP461;G
1991;20;G;AC;EP463;G
1991;20;G;AC;EP540;G
1991;20;G;AC;EP760;G
1991;20;G;AC;MA106;G
1991;20;G;AC;ME174;G
1991;20;G;AD;EP260;G
1991;20;G;AD;EP350;G
1991;20;G;AD;EP355;G
1991;20;G;AD;EP358;G
1991;20;G;AD;EP451;G
1991;20;G;AD;EP456;G
1991;20;G;AD;EP457;G
1991;20;G;AD;EP458;G
1991;20;G;AD;EP540;G
1991;20;G;AD;EP557;G
1991;20;G;AD;EP858;G
1991;20;G;AD;EP859;G
1991;20;G;AD;MA106;G
1991;20;G;AD;ME174;G
1991;20;G;AK;EP260;G
1991;20;G;AK;EP324;G
1991;20;G;AK;EP352;G
1991;20;G;AK;EP360;G
1991;20;G;AK;EP400;G
1991;20;G;AK;EP452;G
1991;20;G;AK;EP540;G
1991;20;G;AK;EP704;G
1991;20;G;AK;EP804;G
1991;20;G;AK;MA106;G
1991;20;G;AK;ME174;G
1991;20;G;AO;EP111;G
1991;20;G;AO;EP223;G
1991;20;G;AO;EP350;G
1991;20;G;AO;EP427;G
1991;20;G;AO;EP428;G
1991;20;G;AO;EP457;G
1991;20;G;AO;EP459;G
1991;20;G;AO;EP516;G
1991;20;G;AO;EP520;G
1991;20;G;AO;EP527;G
1991;20;G;AO;EP564;G
1991;20;G;AO;EP620;G
1991;20;G;AO;EP654;G
1991;20;G;AO;EP656;G
1991;20;G;AO;EP657;G
1991;20;G;AO;EP659;G
1991;20;G;AO;EP662;G
1991;20;G;AO;EP663;G
1991;20;G;AO;EP752;G
1991;20;G;AO;EP754;G
1991;20;G;AO;EP843;G
1991;20;G;AO;HL303;G
1991;20;G;AO;HL403;G
1991;20;G;AO;MD205;G
1991;20;G;AO;MD206;G
1991;20;G;AO;MD207;G
1991;20;G;AP;EP260;G
1991;20;G;AP;EP350;G
1991;20;G;AP;EP753;G
1991;20;G;AP;EP853;G
1991;21;G;AB;EL200;G
1991;21;G;AB;EL321;G
1991;21;G;AB;EL421;G
1991;21;G;AB;EL647;G
1991;21;G;AB;EL700;G
1991;21;G;AB;EL790;G
1991;22;G;AA;MU071;G
1991;22;G;AA;MU100;G
1991;22;G;AA;MU105;G
1991;22;G;AA;MU111;G
1991;22;G;AA;MU112;G
1991;22;G;AA;MU114;G
1991;22;G;AA;MU135;G
1991;22;G;AA;MU138;G
1991;22;G;AA;MU139;G
1991;22;G;AA;MU140;G
1991;22;G;AA;MU143;G
1991;22;G;AA;MU155;G
1991;22;G;AA;MU165;G
1991;22;G;AA;MU171;G
1991;22;G;AA;MU190;G
1991;22;G;AA;MU200;G
1991;22;G;AA;MU205;G
1991;22;G;AA;MU212;G
1991;22;G;AA;MU214;G
1991;22;G;AA;MU231;G
1991;22;G;AA;MU235;G
1991;22;G;AA;MU238;G
1991;22;G;AA;MU239;G
1991;22;G;AA;MU240;G
1991;22;G;AA;MU243;G
1991;22;G;AA;MU255;G
1991;22;G;AA;MU265;G
1991;22;G;AA;MU271;G
1991;22;G;AA;MU290;G
1991;22;G;AA;MU300;G
1991;22;G;AA;MU305;G
1991;22;G;AA;MU312;G
1991;22;G;AA;MU314;G
1991;22;G;AA;MU338;G
1991;22;G;AA;MU339;G
1991;22;G;AA;MU356;G
1991;22;G;AA;MU371;G
1991;22;G;AA;MU400;G
1991;22;G;AA;MU412;G
1991;22;G;AA;MU414;G
1991;22;G;AA;MU438;G
1991;22;G;AA;MU439;G
1991;22;G;AA;MU471;G
1991;22;G;AA;MU500;G
1991;22;G;AA;MU514;G
1991;22;G;AA;MU538;G
1991;22;G;AA;MU539;G
1991;22;G;AA;MU571;G
1991;22;G;AA;MU600;G
1991;22;G;AA;MU614;G
1991;22;G;AA;MU638;G
1991;22;G;AA;MU639;G
1991;22;G;AA;MU671;G
1991;22;G;AA;MU738;G
1991;22;G;AA;MU771;G
1991;22;G;AA;MU838;G
1991;22;G;AA;MU871;G
1991;22;G;AA;MU971;G
1991;22;G;AB;MU100;G
1991;22;G;AB;MU105;G
1991;22;G;AB;MU111;G
1991;22;G;AB;MU112;G
1991;22;G;AB;MU114;G
1991;22;G;AB;MU118;G
1991;22;G;AB;MU122;G
1991;22;G;AB;MU135;G
1991;22;G;AB;MU136;G
1991;22;G;AB;MU138;G
1991;22;G;AB;MU139;G
1991;22;G;AB;MU140;G
1991;22;G;AB;MU147;G
1991;22;G;AB;MU148;G
1991;22;G;AB;MU155;G
1991;22;G;AB;MU165;G
1991;22;G;AB;MU175;G
1991;22;G;AB;MU190;G
1991;22;G;AB;MU200;G
1991;22;G;AB;MU205;G
1991;22;G;AB;MU212;G
1991;22;G;AB;MU214;G
1991;22;G;AB;MU218;G
1991;22;G;AB;MU222;G
1991;22;G;AB;MU231;G
1991;22;G;AB;MU235;G
1991;22;G;AB;MU236;G
1991;22;G;AB;MU238;G
1991;22;G;AB;MU239;G
1991;22;G;AB;MU240;G
1991;22;G;AB;MU247;G
1991;22;G;AB;MU248;G
1991;22;G;AB;MU255;G
1991;22;G;AB;MU265;G
1991;22;G;AB;MU275;G
1991;22;G;AB;MU290;G
1991;22;G;AB;MU300;G
1991;22;G;AB;MU305;G
1991;22;G;AB;MU312;G
1991;22;G;AB;MU314;G
1991;22;G;AB;MU335;G
1991;22;G;AB;MU336;G
1991;22;G;AB;MU338;G
1991;22;G;AB;MU339;G
1991;22;G;AB;MU348;G
1991;22;G;AB;MU356;G
1991;22;G;AB;MU375;G
1991;22;G;AB;MU400;G
1991;22;G;AB;MU412;G
1991;22;G;AB;MU414;G
1991;22;G;AB;MU436;G
1991;22;G;AB;MU438;G
1991;22;G;AB;MU439;G
1991;22;G;AB;MU448;G
1991;22;G;AB;MU475;G
1991;22;G;AB;MU500;G
1991;22;G;AB;MU514;G
1991;22;G;AB;MU538;G
1991;22;G;AB;MU539;G
1991;22;G;AB;MU575;G
1991;22;G;AB;MU600;G
1991;22;G;AB;MU614;G
1991;22;G;AB;MU638;G
1991;22;G;AB;MU639;G
1991;22;G;AB;MU675;G
1991;22;G;AB;MU738;G
1991;22;G;AB;MU739;G
1991;22;G;AB;MU838;G
1991;22;G;AB;MU839;G
1991;22;G;AC;MU100;G
1991;22;G;AC;MU105;G
1991;22;G;AC;MU111;G
1991;22;G;AC;MU112;G
1991;22;G;AC;MU114;G
1991;22;G;AC;MU119;G
1991;22;G;AC;MU133;G
1991;22;G;AC;MU135;G
1991;22;G;AC;MU138;G
1991;22;G;AC;MU139;G
1991;22;G;AC;MU155;G
1991;22;G;AC;MU185;G
1991;22;G;AC;MU190;G
1991;22;G;AC;MU200;G
1991;22;G;AC;MU205;G
1991;22;G;AC;MU212;G
1991;22;G;AC;MU214;G
1991;22;G;AC;MU219;G
1991;22;G;AC;MU231;G
1991;22;G;AC;MU233;G
1991;22;G;AC;MU238;G
1991;22;G;AC;MU239;G
1991;22;G;AC;MU285;G
1991;22;G;AC;MU290;G
1991;22;G;AC;MU300;G
1991;22;G;AC;MU305;G
1991;22;G;AC;MU314;G
1991;22;G;AC;MU333;G
1991;22;G;AC;MU338;G
1991;22;G;AC;MU339;G
1991;22;G;AC;MU385;G
1991;22;G;AC;MU400;G
1991;22;G;AC;MU414;G
1991;22;G;AC;MU433;G
1991;22;G;AC;MU438;G
1991;22;G;AC;MU439;G
1991;22;G;AC;MU485;G
1991;22;G;AC;MU500;G
1991;22;G;AC;MU533;G
1991;22;G;AC;MU538;G
1991;22;G;AC;MU585;G
1991;22;G;AC;MU600;G
1991;22;G;AC;MU633;G
1991;22;G;AC;MU638;G
1991;22;G;AC;MU685;G
1991;22;G;AC;MU733;G
1991;22;G;AC;MU738;G
1991;22;G;AC;MU833;G
1991;22;G;AC;MU838;G
1991;22;G;AG;MU100;G
1991;22;G;AG;MU103;G
1991;22;G;AG;MU105;G
1991;22;G;AG;MU111;G
1991;22;G;AG;MU112;G
1991;22;G;AG;MU114;G
1991;22;G;AG;MU119;G
1991;22;G;AG;MU133;G
1991;22;G;AG;MU135;G
1991;22;G;AG;MU138;G
1991;22;G;AG;MU139;G
1991;22;G;AG;MU155;G
1991;22;G;AG;MU185;G
1991;22;G;AG;MU190;G
1991;22;G;AG;MU200;G
1991;22;G;AG;MU203;G
1991;22;G;AG;MU205;G
1991;22;G;AG;MU212;G
1991;22;G;AG;MU214;G
1991;22;G;AG;MU219;G
1991;22;G;AG;MU231;G
1991;22;G;AG;MU233;G
1991;22;G;AG;MU238;G
1991;22;G;AG;MU239;G
1991;22;G;AG;MU285;G
1991;22;G;AG;MU290;G
1991;22;G;AG;MU300;G
1991;22;G;AG;MU303;G
1991;22;G;AG;MU305;G
1991;22;G;AG;MU314;G
1991;22;G;AG;MU333;G
1991;22;G;AG;MU338;G
1991;22;G;AG;MU339;G
1991;22;G;AG;MU385;G
1991;22;G;AG;MU400;G
1991;22;G;AG;MU403;G
1991;22;G;AG;MU414;G
1991;22;G;AG;MU433;G
1991;22;G;AG;MU438;G
1991;22;G;AG;MU439;G
1991;22;G;AG;MU485;G
1991;22;G;AG;MU500;G
1991;22;G;AG;MU503;G
1991;22;G;AG;MU533;G
1991;22;G;AG;MU538;G
1991;22;G;AG;MU585;G
1991;22;G;AG;MU600;G
1991;22;G;AG;MU603;G
1991;22;G;AG;MU633;G
1991;22;G;AG;MU638;G
1991;22;G;AG;MU685;G
1991;22;G;AG;MU703;G
1991;22;G;AG;MU733;G
1991;22;G;AG;MU738;G
1991;22;G;AG;MU803;G
1991;22;G;AG;MU833;G
1991;22;G;AG;MU838;G
1991;22;G;AH;MU100;G
1991;22;G;AH;MU104;G
1991;22;G;AH;MU105;G
1991;22;G;AH;MU111;G
1991;22;G;AH;MU112;G
1991;22;G;AH;MU114;G
1991;22;G;AH;MU119;G
1991;22;G;AH;MU133;G
1991;22;G;AH;MU135;G
1991;22;G;AH;MU138;G
1991;22;G;AH;MU139;G
1991;22;G;AH;MU155;G
1991;22;G;AH;MU185;G
1991;22;G;AH;MU190;G
1991;22;G;AH;MU200;G
1991;22;G;AH;MU204;G
1991;22;G;AH;MU205;G
1991;22;G;AH;MU212;G
1991;22;G;AH;MU214;G
1991;22;G;AH;MU219;G
1991;22;G;AH;MU231;G
1991;22;G;AH;MU233;G
1991;22;G;AH;MU238;G
1991;22;G;AH;MU239;G
1991;22;G;AH;MU285;G
1991;22;G;AH;MU290;G
1991;22;G;AH;MU300;G
1991;22;G;AH;MU304;G
1991;22;G;AH;MU305;G
1991;22;G;AH;MU314;G
1991;22;G;AH;MU333;G
1991;22;G;AH;MU338;G
1991;22;G;AH;MU339;G
1991;22;G;AH;MU385;G
1991;22;G;AH;MU400;G
1991;22;G;AH;MU404;G
1991;22;G;AH;MU414;G
1991;22;G;AH;MU433;G
1991;22;G;AH;MU438;G
1991;22;G;AH;MU439;G
1991;22;G;AH;MU485;G
1991;22;G;AH;MU500;G
1991;22;G;AH;MU504;G
1991;22;G;AH;MU533;G
1991;22;G;AH;MU538;G
1991;22;G;AH;MU585;G
1991;22;G;AH;MU600;G
1991;22;G;AH;MU604;G
1991;22;G;AH;MU633;G
1991;22;G;AH;MU638;G
1991;22;G;AH;MU685;G
1991;22;G;AH;MU704;G
1991;22;G;AH;MU733;G
1991;22;G;AH;MU738;G
1991;22;G;AH;MU804;G
1991;22;G;AH;MU833;G
1991;22;G;AH;MU838;G
1991;22;G;AI;MU100;G
1991;22;G;AI;MU105;G
1991;22;G;AI;MU106;G
1991;22;G;AI;MU111;G
1991;22;G;AI;MU112;G
1991;22;G;AI;MU114;G
1991;22;G;AI;MU119;G
1991;22;G;AI;MU133;G
1991;22;G;AI;MU135;G
1991;22;G;AI;MU138;G
1991;22;G;AI;MU139;G
1991;22;G;AI;MU155;G
1991;22;G;AI;MU185;G
1991;22;G;AI;MU190;G
1991;22;G;AI;MU200;G
1991;22;G;AI;MU205;G
1991;22;G;AI;MU206;G
1991;22;G;AI;MU212;G
1991;22;G;AI;MU214;G
1991;22;G;AI;MU219;G
1991;22;G;AI;MU231;G
1991;22;G;AI;MU233;G
1991;22;G;AI;MU238;G
1991;22;G;AI;MU239;G
1991;22;G;AI;MU285;G
1991;22;G;AI;MU290;G
1991;22;G;AI;MU300;G
1991;22;G;AI;MU305;G
1991;22;G;AI;MU306;G
1991;22;G;AI;MU314;G
1991;22;G;AI;MU333;G
1991;22;G;AI;MU338;G
1991;22;G;AI;MU339;G
1991;22;G;AI;MU385;G
1991;22;G;AI;MU400;G
1991;22;G;AI;MU406;G
1991;22;G;AI;MU414;G
1991;22;G;AI;MU433;G
1991;22;G;AI;MU438;G
1991;22;G;AI;MU439;G
1991;22;G;AI;MU485;G
1991;22;G;AI;MU500;G
1991;22;G;AI;MU506;G
1991;22;G;AI;MU533;G
1991;22;G;AI;MU538;G
1991;22;G;AI;MU585;G
1991;22;G;AI;MU600;G
1991;22;G;AI;MU606;G
1991;22;G;AI;MU633;G
1991;22;G;AI;MU638;G
1991;22;G;AI;MU685;G
1991;22;G;AI;MU706;G
1991;22;G;AI;MU733;G
1991;22;G;AI;MU738;G
1991;22;G;AI;MU806;G
1991;22;G;AI;MU833;G
1991;22;G;AI;MU838;G
1991;22;G;AJ;MU100;G
1991;22;G;AJ;MU105;G
1991;22;G;AJ;MU107;G
1991;22;G;AJ;MU111;G
1991;22;G;AJ;MU112;G
1991;22;G;AJ;MU114;G
1991;22;G;AJ;MU119;G
1991;22;G;AJ;MU133;G
1991;22;G;AJ;MU135;G
1991;22;G;AJ;MU138;G
1991;22;G;AJ;MU139;G
1991;22;G;AJ;MU155;G
1991;22;G;AJ;MU185;G
1991;22;G;AJ;MU190;G
1991;22;G;AJ;MU200;G
1991;22;G;AJ;MU205;G
1991;22;G;AJ;MU207;G
1991;22;G;AJ;MU212;G
1991;22;G;AJ;MU214;G
1991;22;G;AJ;MU219;G
1991;22;G;AJ;MU231;G
1991;22;G;AJ;MU233;G
1991;22;G;AJ;MU238;G
1991;22;G;AJ;MU239;G
1991;22;G;AJ;MU285;G
1991;22;G;AJ;MU290;G
1991;22;G;AJ;MU300;G
1991;22;G;AJ;MU305;G
1991;22;G;AJ;MU307;G
1991;22;G;AJ;MU314;G
1991;22;G;AJ;MU333;G
1991;22;G;AJ;MU338;G
1991;22;G;AJ;MU339;G
1991;22;G;AJ;MU385;G
1991;22;G;AJ;MU400;G
1991;22;G;AJ;MU407;G
1991;22;G;AJ;MU414;G
1991;22;G;AJ;MU433;G
1991;22;G;AJ;MU438;G
1991;22;G;AJ;MU439;G
1991;22;G;AJ;MU485;G
1991;22;G;AJ;MU500;G
1991;22;G;AJ;MU507;G
1991;22;G;AJ;MU533;G
1991;22;G;AJ;MU538;G
1991;22;G;AJ;MU585;G
1991;22;G;AJ;MU600;G
1991;22;G;AJ;MU607;G
1991;22;G;AJ;MU633;G
1991;22;G;AJ;MU638;G
1991;22;G;AJ;MU685;G
1991;22;G;AJ;MU707;G
1991;22;G;AJ;MU733;G
1991;22;G;AJ;MU738;G
1991;22;G;AJ;MU807;G
1991;22;G;AJ;MU833;G
1991;22;G;AJ;MU838;G
1991;22;G;AL;MU100;G
1991;22;G;AL;MU105;G
1991;22;G;AL;MU109;G
1991;22;G;AL;MU111;G
1991;22;G;AL;MU112;G
1991;22;G;AL;MU114;G
1991;22;G;AL;MU119;G
1991;22;G;AL;MU133;G
1991;22;G;AL;MU135;G
1991;22;G;AL;MU138;G
1991;22;G;AL;MU139;G
1991;22;G;AL;MU155;G
1991;22;G;AL;MU185;G
1991;22;G;AL;MU190;G
1991;22;G;AL;MU200;G
1991;22;G;AL;MU205;G
1991;22;G;AL;MU209;G
1991;22;G;AL;MU212;G
1991;22;G;AL;MU214;G
1991;22;G;AL;MU219;G
1991;22;G;AL;MU231;G
1991;22;G;AL;MU233;G
1991;22;G;AL;MU238;G
1991;22;G;AL;MU239;G
1991;22;G;AL;MU285;G
1991;22;G;AL;MU290;G
1991;22;G;AL;MU300;G
1991;22;G;AL;MU305;G
1991;22;G;AL;MU309;G
1991;22;G;AL;MU314;G
1991;22;G;AL;MU333;G
1991;22;G;AL;MU338;G
1991;22;G;AL;MU339;G
1991;22;G;AL;MU385;G
1991;22;G;AL;MU400;G
1991;22;G;AL;MU409;G
1991;22;G;AL;MU414;G
1991;22;G;AL;MU433;G
1991;22;G;AL;MU438;G
1991;22;G;AL;MU439;G
1991;22;G;AL;MU485;G
1991;22;G;AL;MU500;G
1991;22;G;AL;MU509;G
1991;22;G;AL;MU533;G
1991;22;G;AL;MU538;G
1991;22;G;AL;MU585;G
1991;22;G;AL;MU600;G
1991;22;G;AL;MU609;G
1991;22;G;AL;MU633;G
1991;22;G;AL;MU638;G
1991;22;G;AL;MU685;G
1991;22;G;AL;MU709;G
1991;22;G;AL;MU733;G
1991;22;G;AL;MU738;G
1991;22;G;AL;MU809;G
1991;22;G;AL;MU833;G
1991;22;G;AL;MU838;G
1991;22;G;AM;MU100;G
1991;22;G;AM;MU105;G
1991;22;G;AM;MU111;G
1991;22;G;AM;MU112;G
1991;22;G;AM;MU114;G
1991;22;G;AM;MU119;G
1991;22;G;AM;MU121;G
1991;22;G;AM;MU133;G
1991;22;G;AM;MU135;G
1991;22;G;AM;MU138;G
1991;22;G;AM;MU139;G
1991;22;G;AM;MU155;G
1991;22;G;AM;MU185;G
1991;22;G;AM;MU190;G
1991;22;G;AM;MU200;G
1991;22;G;AM;MU205;G
1991;22;G;AM;MU212;G
1991;22;G;AM;MU214;G
1991;22;G;AM;MU219;G
1991;22;G;AM;MU221;G
1991;22;G;AM;MU231;G
1991;22;G;AM;MU233;G
1991;22;G;AM;MU238;G
1991;22;G;AM;MU239;G
1991;22;G;AM;MU285;G
1991;22;G;AM;MU290;G
1991;22;G;AM;MU300;G
1991;22;G;AM;MU305;G
1991;22;G;AM;MU314;G
1991;22;G;AM;MU321;G
1991;22;G;AM;MU333;G
1991;22;G;AM;MU338;G
1991;22;G;AM;MU339;G
1991;22;G;AM;MU385;G
1991;22;G;AM;MU400;G
1991;22;G;AM;MU414;G
1991;22;G;AM;MU421;G
1991;22;G;AM;MU433;G
1991;22;G;AM;MU438;G
1991;22;G;AM;MU439;G
1991;22;G;AM;MU485;G
1991;22;G;AM;MU500;G
1991;22;G;AM;MU521;G
1991;22;G;AM;MU533;G
1991;22;G;AM;MU538;G
1991;22;G;AM;MU585;G
1991;22;G;AM;MU600;G
1991;22;G;AM;MU621;G
1991;22;G;AM;MU633;G
1991;22;G;AM;MU638;G
1991;22;G;AM;MU685;G
1991;22;G;AM;MU721;G
1991;22;G;AM;MU733;G
1991;22;G;AM;MU738;G
1991;22;G;AM;MU821;G
1991;22;G;AM;MU833;G
1991;22;G;AM;MU838;G
1991;22;G;AN;MU100;G
1991;22;G;AN;MU105;G
1991;22;G;AN;MU111;G
1991;22;G;AN;MU112;G
1991;22;G;AN;MU114;G
1991;22;G;AN;MU119;G
1991;22;G;AN;MU123;G
1991;22;G;AN;MU133;G
1991;22;G;AN;MU135;G
1991;22;G;AN;MU138;G
1991;22;G;AN;MU139;G
1991;22;G;AN;MU155;G
1991;22;G;AN;MU185;G
1991;22;G;AN;MU190;G
1991;22;G;AN;MU200;G
1991;22;G;AN;MU205;G
1991;22;G;AN;MU212;G
1991;22;G;AN;MU214;G
1991;22;G;AN;MU219;G
1991;22;G;AN;MU223;G
1991;22;G;AN;MU231;G
1991;22;G;AN;MU233;G
1991;22;G;AN;MU238;G
1991;22;G;AN;MU239;G
1991;22;G;AN;MU285;G
1991;22;G;AN;MU290;G
1991;22;G;AN;MU300;G
1991;22;G;AN;MU305;G
1991;22;G;AN;MU314;G
1991;22;G;AN;MU323;G
1991;22;G;AN;MU333;G
1991;22;G;AN;MU338;G
1991;22;G;AN;MU339;G
1991;22;G;AN;MU385;G
1991;22;G;AN;MU400;G
1991;22;G;AN;MU414;G
1991;22;G;AN;MU423;G
1991;22;G;AN;MU433;G
1991;22;G;AN;MU438;G
1991;22;G;AN;MU439;G
1991;22;G;AN;MU485;G
1991;22;G;AN;MU500;G
1991;22;G;AN;MU523;G
1991;22;G;AN;MU533;G
1991;22;G;AN;MU538;G
1991;22;G;AN;MU585;G
1991;22;G;AN;MU600;G
1991;22;G;AN;MU623;G
1991;22;G;AN;MU633;G
1991;22;G;AN;MU638;G
1991;22;G;AN;MU685;G
1991;22;G;AN;MU723;G
1991;22;G;AN;MU733;G
1991;22;G;AN;MU738;G
1991;22;G;AN;MU823;G
1991;22;G;AN;MU833;G
1991;22;G;AN;MU838;G
1991;22;G;AO;MU100;G
1991;22;G;AO;MU105;G
1991;22;G;AO;MU111;G
1991;22;G;AO;MU112;G
1991;22;G;AO;MU114;G
1991;22;G;AO;MU119;G
1991;22;G;AO;MU124;G
1991;22;G;AO;MU129;G
1991;22;G;AO;MU133;G
1991;22;G;AO;MU135;G
1991;22;G;AO;MU138;G
1991;22;G;AO;MU139;G
1991;22;G;AO;MU155;G
1991;22;G;AO;MU185;G
1991;22;G;AO;MU190;G
1991;22;G;AO;MU200;G
1991;22;G;AO;MU205;G
1991;22;G;AO;MU212;G
1991;22;G;AO;MU214;G
1991;22;G;AO;MU219;G
1991;22;G;AO;MU224;G
1991;22;G;AO;MU229;G
1991;22;G;AO;MU231;G
1991;22;G;AO;MU233;G
1991;22;G;AO;MU238;G
1991;22;G;AO;MU239;G
1991;22;G;AO;MU285;G
1991;22;G;AO;MU290;G
1991;22;G;AO;MU300;G
1991;22;G;AO;MU305;G
1991;22;G;AO;MU314;G
1991;22;G;AO;MU324;G
1991;22;G;AO;MU329;G
1991;22;G;AO;MU333;G
1991;22;G;AO;MU338;G
1991;22;G;AO;MU339;G
1991;22;G;AO;MU385;G
1991;22;G;AO;MU400;G
1991;22;G;AO;MU414;G
1991;22;G;AO;MU424;G
1991;22;G;AO;MU429;G
1991;22;G;AO;MU433;G
1991;22;G;AO;MU438;G
1991;22;G;AO;MU439;G
1991;22;G;AO;MU485;G
1991;22;G;AO;MU500;G
1991;22;G;AO;MU524;G
1991;22;G;AO;MU533;G
1991;22;G;AO;MU538;G
1991;22;G;AO;MU585;G
1991;22;G;AO;MU600;G
1991;22;G;AO;MU624;G
1991;22;G;AO;MU633;G
1991;22;G;AO;MU638;G
1991;22;G;AO;MU685;G
1991;22;G;AO;MU724;G
1991;22;G;AO;MU733;G
1991;22;G;AO;MU738;G
1991;22;G;AO;MU824;G
1991;22;G;AO;MU833;G
1991;22;G;AO;MU838;G
1991;22;G;AP;MU100;G
1991;22;G;AP;MU105;G
1991;22;G;AP;MU111;G
1991;22;G;AP;MU112;G
1991;22;G;AP;MU114;G
