AnoOferecimento;Periodo Oferecimento;Tipo Periodo Oferecimento;Disciplina;NivelDisciplina;Turma;Dia da Semana;Hora Inicio Aula;Identificacao Sala de Aula
2014;1;S;BZ382;G;A  ;4;19,00;IB01 
2014;1;S;BZ382;G;A  ;4;20,00;MB02 
2014;1;S;BZ382;G;A  ;4;21,00;MB02 
2014;1;S;BZ382;G;A  ;4;22,00;IB01 
2014;1;S;BZ584;G;A  ;2;8,00;IB13 
2014;1;S;BZ584;G;A  ;2;9,00;IB13 
2014;1;S;BZ584;G;A  ;2;10,00;LB08 
2014;1;S;BZ584;G;A  ;2;11,00;LB08 
2014;1;S;BZ585;G;A  ;5;14,00;MB04 
2014;1;S;BZ585;G;A  ;5;15,00;MB04 
2014;1;S;BZ585;G;A  ;5;16,00;MB04 
2014;1;S;BZ585;G;A  ;5;17,00;MB04 
2014;1;S;BZ585;G;A  ;7;8,00;IB13 
2014;1;S;BZ585;G;A  ;7;9,00;IB13 
2014;1;S;BZ585;G;A  ;7;10,00;IB13 
2014;1;S;BZ585;G;A  ;7;11,00;IB13 
2014;1;S;BZ680;G;A  ;2;14,00;IB15 
2014;1;S;BZ680;G;A  ;2;15,00;IB15 
2014;1;S;BZ680;G;A  ;2;16,00;IB15 
2014;1;S;BZ680;G;A  ;2;17,00;IB15 
2014;1;S;CE105;G;A  ;3;10,00;IE08 
2014;1;S;CE105;G;A  ;3;11,00;IE08 
2014;1;S;CE105;G;B  ;5;10,00;IE08 
2014;1;S;CE105;G;B  ;5;11,00;IE08 
2014;1;S;CE105;G;C  ;2;19,00;IE08 
2014;1;S;CE105;G;C  ;2;20,00;IE08 
2014;1;S;CE112;G;C  ;3;19,00;IE07 
2014;1;S;CE112;G;C  ;3;20,00;IE07 
2014;1;S;CE112;G;C  ;6;21,00;IE07 
2014;1;S;CE112;G;C  ;6;22,00;IE07 
2014;1;S;CE113;G;A  ;2;10,00;IE11 
2014;1;S;CE113;G;A  ;2;11,00;IE11 
2014;1;S;CE113;G;A  ;4;10,00;IE11 
2014;1;S;CE113;G;A  ;4;11,00;IE11 
2014;1;S;CE113;G;B  ;2;10,00;IE09 
2014;1;S;CE113;G;B  ;2;11,00;IE09 
2014;1;S;CE113;G;B  ;4;10,00;IE09 
2014;1;S;CE113;G;B  ;4;11,00;IE09 
2014;1;S;CE113;G;C  ;2;21,00;IE09 
2014;1;S;CE113;G;C  ;2;22,00;IE09 
2014;1;S;CE113;G;C  ;4;19,00;IE09 
2014;1;S;CE113;G;C  ;4;20,00;IE09 
2014;1;S;CE131;G;A  ;5;14,00;IE34 
2014;1;S;CE131;G;A  ;5;15,00;IE34 
2014;1;S;CE131;G;A  ;5;16,00;IE34 
2014;1;S;CE131;G;A  ;5;17,00;IE34 
2014;1;S;CE131;G;C  ;5;19,00;PB02 
2014;1;S;CE131;G;C  ;5;20,00;PB02 
2014;1;S;CE131;G;C  ;5;21,00;PB02 
2014;1;S;CE131;G;C  ;5;22,00;PB02 
2014;1;S;CE131;G;D  ;5;19,00;IH09 
2014;1;S;CE131;G;D  ;5;20,00;IH09 
2014;1;S;CE131;G;D  ;5;21,00;IH09 
2014;1;S;CE131;G;D  ;5;22,00;IH09 
2014;1;S;CE138;G;A  ;4;19,00;IE06 
2014;1;S;CE138;G;A  ;4;20,00;IE06 
2014;1;S;CE141;G;A  ;2;16,00;IE11 
2014;1;S;CE141;G;A  ;2;17,00;IE11 
2014;1;S;CE141;G;A  ;4;16,00;IE11 
2014;1;S;CE141;G;A  ;4;17,00;IE11 
2014;1;S;CE141;G;D  ;2;10,00;PB13 
2014;1;S;CE141;G;D  ;2;11,00;PB13 
2014;1;S;CE141;G;D  ;4;10,00;PB15 
2014;1;S;CE141;G;D  ;4;11,00;PB15 
2014;1;S;CE141;G;E  ;2;21,00;IE08 
2014;1;S;CE141;G;E  ;2;22,00;IE08 
2014;1;S;CE141;G;E  ;4;19,00;IE08 
2014;1;S;CE141;G;E  ;4;20,00;IE08 
2014;1;S;CE142;G;A  ;3;14,00;IE11 
2014;1;S;CE142;G;A  ;3;15,00;IE11 
2014;1;S;CE142;G;A  ;5;14,00;IE11 
2014;1;S;CE142;G;A  ;5;15,00;IE11 
2014;1;S;CE142;G;B  ;3;14,00;IE09 
2014;1;S;CE142;G;B  ;3;15,00;IE09 
2014;1;S;CE142;G;B  ;5;14,00;IE09 
2014;1;S;CE142;G;B  ;5;15,00;IE09 
