Catalogo;Curso;NivelCurso;CodigoBloco;No.CreditosBloco;Disciplina;NivelDisciplina
2012;75;G;4;16;TL438;G
2012;75;G;4;16;TL518;G
2012;75;G;4;16;TL528;G
2012;75;G;4;16;TL538;G
2012;75;G;4;16;TL618;G
2012;75;G;4;16;TL628;G
2012;75;G;4;16;TL638;G
2012;75;G;5;16;TL---;
2012;75;G;6;16;AC---;
2012;75;G;6;16;AD---;
2012;75;G;6;16;AP---;
2012;75;G;6;16;AU---;
2012;75;G;6;16;CS---;
2012;75;G;6;16;EP---;
2012;75;G;6;16;GF---;
2012;75;G;6;16;HG---;
2012;75;G;6;16;HH---;
2012;75;G;6;16;HL---;
2012;75;G;6;16;HZ---;
2012;75;G;6;16;LA---;
2012;75;G;6;16;MU---;
2012;75;G;6;16;TL---;
2012;75;G;7;28;-----;
2012;82;T;1;4;ST001;T
2012;82;T;1;4;ST002;T
2012;82;T;1;4;ST003;T
2012;82;T;1;4;ST004;T
2012;82;T;1;4;ST005;T
2012;82;T;1;4;ST007;T
2012;82;T;1;4;ST019;T
2012;82;T;1;4;ST090;T
2012;82;T;1;4;ST091;T
2012;82;T;1;4;TT350;T
2012;82;T;1;4;TT504;T
2012;82;T;1;4;TT550;T
2012;82;T;1;4;TT801;T
2012;82;T;2;8;ST020;T
2012;82;T;2;8;ST021;T
2012;82;T;2;8;ST022;T
2012;82;T;2;8;ST023;T
2012;82;T;2;8;ST024;T
2012;82;T;2;8;ST026;T
2012;82;T;2;8;ST027;T
2012;82;T;2;8;ST028;T
2012;82;T;2;8;ST029;T
2012;82;T;2;8;ST042;T
2012;82;T;2;8;ST044;T
2012;82;T;2;8;ST046;T
2012;82;T;2;8;ST055;T
2012;82;T;2;8;ST056;T
2012;82;T;2;8;ST057;T
2012;82;T;2;8;ST058;T
2012;82;T;2;8;ST059;T
2012;82;T;2;8;ST617;T
2012;82;T;2;8;TT013;T
2012;82;T;2;8;TT020;T
2012;82;T;2;8;TT021;T
2012;82;T;2;8;TT404;T
2012;82;T;2;8;TT601;T
2012;82;T;3;4;ST821;T
2012;82;T;3;4;ST823;T
2012;82;T;3;4;ST824;T
2012;82;T;4;2;-----;
2012;83;T;1;4;ST001;T
2012;83;T;1;4;ST002;T
2012;83;T;1;4;ST003;T
2012;83;T;1;4;ST004;T
2012;83;T;1;4;ST005;T
2012;83;T;1;4;ST007;T
2012;83;T;1;4;ST019;T
2012;83;T;1;4;ST090;T
2012;83;T;1;4;ST091;T
2012;83;T;1;4;TT350;T
2012;83;T;1;4;TT504;T
2012;83;T;1;4;TT550;T
2012;83;T;1;4;TT801;T
2012;83;T;2;8;ST020;T
2012;83;T;2;8;ST021;T
2012;83;T;2;8;ST022;T
2012;83;T;2;8;ST023;T
2012;83;T;2;8;ST024;T
2012;83;T;2;8;ST026;T
2012;83;T;2;8;ST027;T
2012;83;T;2;8;ST028;T
2012;83;T;2;8;ST029;T
2012;83;T;2;8;ST042;T
2012;83;T;2;8;ST044;T
2012;83;T;2;8;ST046;T
2012;83;T;2;8;ST055;T
2012;83;T;2;8;ST056;T
2012;83;T;2;8;ST057;T
2012;83;T;2;8;ST058;T
2012;83;T;2;8;ST059;T
2012;83;T;2;8;ST617;T
2012;83;T;2;8;TT013;T
2012;83;T;2;8;TT020;T
2012;83;T;2;8;TT021;T
2012;83;T;2;8;TT404;T
2012;83;T;2;8;TT601;T
2012;83;T;3;4;ST821;T
2012;83;T;3;4;ST823;T
2012;83;T;3;4;ST824;T
2012;83;T;4;2;-----;
2012;84;T;1;4;ST001;T
2012;84;T;1;4;ST002;T
2012;84;T;1;4;ST003;T
2012;84;T;1;4;ST004;T
2012;84;T;1;4;ST005;T
2012;84;T;1;4;ST007;T
2012;84;T;1;4;ST019;T
2012;84;T;1;4;ST090;T
2012;84;T;1;4;ST091;T
2012;84;T;1;4;TT350;T
2012;84;T;1;4;TT504;T
2012;84;T;1;4;TT550;T
2012;84;T;1;4;TT801;T
2012;84;T;2;8;ST026;T
2012;84;T;2;8;ST030;T
2012;84;T;2;8;ST031;T
2012;84;T;2;8;ST032;T
2012;84;T;2;8;ST033;T
2012;84;T;2;8;ST045;T
2012;84;T;2;8;ST726;T
2012;84;T;2;8;TT013;T
2012;84;T;2;8;TT020;T
2012;84;T;2;8;TT021;T
2012;84;T;2;8;TT404;T
2012;84;T;2;8;TT601;T
2012;84;T;3;4;ST833;T
2012;84;T;3;4;ST834;T
2012;84;T;4;4;-----;
2012;85;T;1;4;ST001;T
2012;85;T;1;4;ST002;T
2012;85;T;1;4;ST003;T
2012;85;T;1;4;ST004;T
2012;85;T;1;4;ST005;T
2012;85;T;1;4;ST007;T
2012;85;T;1;4;ST009;T
2012;85;T;1;4;ST019;T
2012;85;T;1;4;ST090;T
2012;85;T;1;4;TT350;T
2012;85;T;1;4;TT601;T
2012;85;T;2;8;ST010;T
2012;85;T;2;8;ST011;T
2012;85;T;2;8;ST012;T
2012;85;T;2;8;ST013;T
2012;85;T;2;8;ST014;T
2012;85;T;2;8;ST016;T
2012;85;T;2;8;ST017;T
2012;85;T;2;8;ST018;T
2012;85;T;2;8;ST025;T
2012;85;T;2;8;ST026;T
2012;85;T;2;8;ST035;T
2012;85;T;2;8;ST037;T
2012;85;T;2;8;ST043;T
2012;85;T;2;8;ST045;T
2012;85;T;2;8;ST084;T
2012;85;T;2;8;ST085;T
2012;85;T;2;8;ST086;T
2012;85;T;2;8;ST087;T
2012;85;T;2;8;ST572;T
2012;85;T;2;8;ST715;T
2012;85;T;3;2;-----;
2012;85;T;4;4;ST813;T
2012;85;T;4;4;ST814;T
2012;86;T;1;4;ST001;T
2012;86;T;1;4;ST002;T
2012;86;T;1;4;ST003;T
2012;86;T;1;4;ST004;T
2012;86;T;1;4;ST005;T
2012;86;T;1;4;ST007;T
2012;86;T;1;4;ST009;T
2012;86;T;1;4;ST019;T
2012;86;T;1;4;ST090;T
2012;86;T;1;4;TT350;T
2012;86;T;1;4;TT601;T
2012;86;T;2;8;ST010;T
2012;86;T;2;8;ST011;T
2012;86;T;2;8;ST012;T
2012;86;T;2;8;ST013;T
2012;86;T;2;8;ST014;T
2012;86;T;2;8;ST016;T
2012;86;T;2;8;ST017;T
2012;86;T;2;8;ST018;T
2012;86;T;2;8;ST025;T
2012;86;T;2;8;ST026;T
2012;86;T;2;8;ST035;T
2012;86;T;2;8;ST037;T
2012;86;T;2;8;ST043;T
2012;86;T;2;8;ST045;T
2012;86;T;2;8;ST084;T
2012;86;T;2;8;ST085;T
2012;86;T;2;8;ST086;T
2012;86;T;2;8;ST087;T
2012;86;T;2;8;ST572;T
2012;86;T;2;8;ST715;T
2012;86;T;3;2;-----;
2012;86;T;4;4;ST813;T
2012;86;T;4;4;ST814;T
2012;87;T;1;4;ST001;T
2012;87;T;1;4;ST002;T
2012;87;T;1;4;ST003;T
2012;87;T;1;4;ST004;T
2012;87;T;1;4;ST005;T
2012;87;T;1;4;ST007;T
2012;87;T;1;4;ST009;T
2012;87;T;1;4;ST019;T
2012;87;T;1;4;ST090;T
2012;87;T;1;4;TT350;T
2012;87;T;1;4;TT601;T
2012;87;T;2;12;ST025;T
2012;87;T;2;12;ST026;T
2012;87;T;2;12;ST035;T
2012;87;T;2;12;ST037;T
2012;87;T;2;12;ST043;T
2012;87;T;2;12;ST045;T
2012;87;T;2;12;ST070;T
2012;87;T;2;12;ST071;T
2012;87;T;2;12;ST072;T
2012;87;T;2;12;ST073;T
2012;87;T;2;12;ST074;T
2012;87;T;2;12;ST075;T
2012;87;T;2;12;ST077;T
2012;87;T;2;12;ST078;T
2012;87;T;2;12;ST080;T
2012;87;T;2;12;ST081;T
2012;87;T;2;12;ST083;T
2012;87;T;2;12;ST084;T
2012;87;T;2;12;ST088;T
2012;87;T;2;12;ST089;T
2012;87;T;2;12;ST100;T
2012;87;T;2;12;ST714;T
2012;87;T;2;12;ST715;T
2012;87;T;3;2;-----;
2012;87;T;4;4;ST873;T
2012;87;T;4;4;ST874;T
2012;100;G;1;20;-----;
2012;101;G;1;8;-----;
2012;102;G;1;10;-----;
2012;102;G;2;24;ER702;G
2012;102;G;2;24;ER703;G
2012;102;G;2;24;ER801;G
2012;102;G;2;24;ER805;G
2012;102;G;2;24;ER806;G
2012;102;G;2;24;ER807;G
2012;102;G;2;24;EU600;G
2012;102;G;2;24;GL400;G
2012;102;G;2;24;GL506;G
2012;102;G;2;24;GL605;G
2012;102;G;2;24;LE702;G
2012;102;G;2;24;LE803;G
2012;103;G;1;12;-----;
2012;104;G;1;12;-----;
2012;105;G;1;12;-----;
2012;106;G;1;12;-----;
2012;107;G;1;4;-----;
2012;200;G;1;8;-----;
2013;2;G;1;42;BB125;G
2013;2;G;1;42;CE138;G
2013;2;G;1;42;CE451;G
2013;2;G;1;42;CE738;G
2013;2;G;1;42;CE939;G
2013;2;G;1;42;EU502;G
2013;2;G;1;42;MA044;G
2013;2;G;1;42;MA502;G
2013;2;G;1;42;MA602;G
2013;2;G;1;42;MC---;
2013;2;G;1;42;ME502;G
2013;2;G;1;42;ME601;G
2013;2;G;1;42;ME612;G
2013;2;G;1;42;ME630;G
2013;2;G;1;42;ME652;G
2013;2;G;1;42;ME661;G
2013;2;G;1;42;ME701;G
2013;2;G;1;42;ME706;G
2013;2;G;1;42;ME715;G
2013;2;G;1;42;ME716;G
2013;2;G;1;42;ME720;G
2013;2;G;1;42;ME721;G
2013;2;G;1;42;ME730;G
2013;2;G;1;42;ME732;G
2013;2;G;1;42;ME850;G
2013;2;G;1;42;MS317;G
2013;2;G;1;42;MS428;G
2013;2;G;1;42;MS515;G
2013;2;G;1;42;MS580;G
2013;2;G;1;42;MS614;G
2013;2;G;1;42;MS680;G
2013;2;G;1;42;MS714;G
2013;2;G;1;42;MS715;G
2013;2;G;1;42;TA541;G
2013;2;G;2;12;-----;
2013;7;G;1;8;TL110;G
2013;7;G;1;8;TL111;G
2013;7;G;1;8;TL112;G
2013;7;G;1;8;TL113;G
2013;7;G;1;8;TL114;G
2013;7;G;1;8;TL115;G
2013;7;G;1;8;TL117;G
2013;7;G;1;8;TL119;G
2013;7;G;1;8;TL145;G
2013;7;G;1;8;TL146;G
2013;7;G;1;8;TL149;G
2013;7;G;1;8;TL151;G
2013;7;G;1;8;TL152;G
2013;7;G;1;8;TL153;G
2013;7;G;1;8;TL154;G
2013;7;G;1;8;TL156;G
2013;7;G;1;8;TL159;G
2013;7;G;1;8;TL161;G
2013;7;G;2;8;TL162;G
2013;7;G;2;8;TL163;G
2013;7;G;2;8;TL164;G
2013;7;G;2;8;TL170;G
2013;7;G;2;8;TL171;G
2013;7;G;2;8;TL172;G
2013;7;G;2;8;TL211;G
2013;7;G;2;8;TL212;G
2013;7;G;2;8;TL213;G
2013;7;G;2;8;TL214;G
2013;7;G;2;8;TL215;G
2013;7;G;2;8;TL216;G
2013;7;G;2;8;TL217;G
2013;7;G;2;8;TL219;G
2013;7;G;2;8;TL220;G
2013;7;G;2;8;TL221;G
2013;7;G;2;8;TL223;G
2013;7;G;2;8;TL224;G
2013;7;G;2;8;TL225;G
2013;7;G;2;8;TL229;G
2013;7;G;2;8;TL230;G
2013;7;G;2;8;TL231;G
2013;7;G;2;8;TL232;G
2013;7;G;2;8;TL233;G
2013;7;G;2;8;TL234;G
2013;7;G;2;8;TL235;G
2013;7;G;2;8;TL236;G
2013;7;G;2;8;TL237;G
2013;7;G;2;8;TL239;G
2013;7;G;2;8;TL240;G
2013;7;G;2;8;TL241;G
2013;7;G;2;8;TL242;G
2013;7;G;2;8;TL243;G
2013;7;G;2;8;TL244;G
2013;7;G;2;8;TL245;G
2013;7;G;2;8;TL246;G
2013;7;G;2;8;TL247;G
2013;7;G;2;8;TL248;G
2013;7;G;2;8;TL249;G
2013;7;G;2;8;TL250;G
2013;7;G;2;8;TL251;G
2013;7;G;2;8;TL252;G
2013;7;G;2;8;TL253;G
2013;7;G;2;8;TL254;G
2013;7;G;2;8;TL256;G
2013;7;G;2;8;TL257;G
2013;7;G;3;32;HL904;G
2013;7;G;3;32;HL905;G
2013;7;G;3;32;HL906;G
2013;7;G;3;32;HL907;G
2013;7;G;3;32;LA904;G
2013;7;G;3;32;LA905;G
2013;7;G;3;32;LA906;G
2013;7;G;3;32;LA907;G
2013;7;G;3;32;TL904;G
2013;7;G;3;32;TL905;G
2013;7;G;3;32;TL906;G
2013;7;G;3;32;TL907;G
2013;7;G;4;12;HL---;
2013;7;G;4;12;LA---;
2013;7;G;4;12;TL---;
2013;7;G;5;12;-----;
2013;7;G;6;18;EL142;G
2013;7;G;6;18;EL212;G
2013;7;G;6;18;EL485;G
2013;7;G;6;18;EL511;G
2013;7;G;6;18;EL683;G
2013;7;G;7;14;HL071;G
2013;7;G;7;14;LA071;G
2013;7;G;7;14;TL071;G
2013;8;G;1;24;AM030;G
2013;8;G;1;24;EI001;G
2013;8;G;1;24;EI002;G
2013;8;G;1;24;EI003;G
2013;8;G;1;24;EI004;G
2013;8;G;1;24;FA001;G
2013;8;G;1;24;FA002;G
2013;8;G;1;24;FA006;G
2013;8;G;1;24;FA013;G
2013;8;G;1;24;FA016;G
2013;8;G;1;24;FA017;G
2013;8;G;1;24;FA018;G
2013;8;G;1;24;FA019;G
2013;8;G;1;24;FA020;G
2013;8;G;1;24;FA021;G
2013;8;G;1;24;FA024;G
2013;8;G;1;24;FA026;G
2013;8;G;1;24;FA028;G
2013;8;G;1;24;FA030;G
2013;8;G;1;24;FA031;G
2013;8;G;1;24;FA032;G
2013;8;G;1;24;FA033;G
2013;8;G;1;24;FA039;G
2013;8;G;1;24;FA041;G
2013;8;G;1;24;FA042;G
2013;8;G;1;24;FA043;G
2013;8;G;1;24;FA044;G
2013;8;G;1;24;FA045;G
2013;8;G;1;24;FA048;G
2013;8;G;1;24;FA050;G
2013;8;G;1;24;FA051;G
2013;8;G;1;24;FA052;G
2013;8;G;1;24;FA054;G
2013;8;G;1;24;FA055;G
2013;8;G;1;24;FA056;G
2013;8;G;1;24;FA057;G
2013;8;G;1;24;FA058;G
2013;8;G;1;24;FA059;G
2013;8;G;1;24;FA060;G
2013;8;G;1;24;FA061;G
2013;8;G;1;24;FA062;G
2013;8;G;1;24;FA063;G
2013;8;G;1;24;FA064;G
2013;8;G;1;24;FA065;G
2013;8;G;1;24;FA066;G
2013;8;G;1;24;FA067;G
2013;8;G;1;24;FA068;G
2013;8;G;1;24;FA069;G
2013;8;G;1;24;FA073;G
2013;8;G;1;24;FA074;G
2013;8;G;1;24;FA075;G
2013;8;G;1;24;FA076;G
2013;8;G;1;24;FA080;G
2013;8;G;1;24;FA081;G
2013;8;G;1;24;FA082;G
2013;8;G;1;24;FA083;G
2013;8;G;1;24;FA084;G
2013;8;G;1;24;FA085;G
2013;8;G;1;24;FA086;G
2013;8;G;1;24;FA087;G
2013;9;G;1;8;EI---;
2013;9;G;1;8;EQ041;G
2013;9;G;1;8;EQ042;G
2013;9;G;1;8;EQ052;G
2013;9;G;1;8;EQ061;G
2013;9;G;1;8;EQ062;G
2013;9;G;1;8;EQ071;G
2013;9;G;1;8;EQ081;G
2013;9;G;1;8;EQ096;G
2013;9;G;1;8;EQ097;G
2013;9;G;1;8;EQ098;G
2013;9;G;1;8;EQ099;G
2013;9;G;1;8;EQ841;G
2013;9;G;1;8;EQ917;G
2013;9;G;1;8;EQ941;G
2013;9;G;1;8;EQ951;G
2013;9;G;1;8;EQ952;G
2013;9;G;1;8;EQ954;G
2013;9;G;1;8;EQ961;G
2013;9;G;1;8;EQ971;G
2013;9;G;1;8;EQ983;G
2013;9;G;1;8;EQ984;G
2013;9;G;1;8;EQ985;G
2013;9;G;1;8;EQ994;G
2013;9;G;2;4;-----;
2013;10;G;1;8;AM---;
2013;10;G;1;8;EI---;
2013;10;G;1;8;EM---;
2013;10;G;1;8;ES---;
2013;10;G;1;8;GT001;G
2013;10;G;1;8;HG023;G
2013;10;G;1;8;HZ291;G
2013;10;G;1;8;HZ292;G
2013;10;G;1;8;HZ293;G
2013;11;G;1;12;EE015;G
2013;11;G;1;12;EE016;G
2013;11;G;1;12;EE017;G
2013;11;G;2;2;EA900;G
2013;11;G;2;2;GT001;G
2013;11;G;2;2;HG023;G
2013;11;G;2;2;HZ291;G
2013;11;G;2;2;HZ292;G
2013;11;G;2;2;HZ293;G
2013;11;G;3;22;-----;
2013;12;G;1;7;-----;
2013;12;G;2;2;HZ291;G
2013;12;G;2;2;HZ292;G
2013;12;G;2;2;HZ293;G
2013;16;G;1;36;CE---;
2013;16;G;1;36;EF---;
2013;16;G;1;36;EL---;
2013;16;G;1;36;EP---;
2013;16;G;1;36;GF---;
2013;16;G;1;36;HG---;
2013;16;G;1;36;HH---;
2013;16;G;1;36;HL---;
2013;16;G;1;36;HZ---;
2013;16;G;1;36;LA---;
2013;16;G;1;36;TL---;
2013;16;G;2;8;-----;
2013;16;G;3;8;HH---;
2013;16;G;4;6;HG---;
2013;17;G;1;12;CE181;G
2013;17;G;1;12;CE243;G
2013;17;G;1;12;CE281;G
2013;17;G;1;12;CE351;G
2013;17;G;1;12;CE414;G
2013;17;G;1;12;CE451;G
2013;17;G;1;12;CE505;G
2013;17;G;1;12;CE526;G
2013;17;G;1;12;CE539;G
2013;17;G;1;12;CE623;G
2013;17;G;1;12;CE641;G
2013;17;G;1;12;CE651;G
2013;17;G;1;12;CE652;G
2013;17;G;1;12;CE653;G
2013;17;G;1;12;CE654;G
2013;17;G;1;12;CE712;G
2013;17;G;1;12;CE723;G
2013;17;G;1;12;CE731;G
2013;17;G;1;12;CE742;G
2013;17;G;1;12;CE751;G
2013;17;G;1;12;CE753;G
2013;17;G;1;12;CE782;G
2013;17;G;1;12;CE783;G
2013;17;G;1;12;CE823;G
2013;17;G;1;12;CE841;G
2013;17;G;1;12;CE856;G
2013;17;G;1;12;CE857;G
2013;17;G;1;12;CE858;G
2013;17;G;1;12;CE859;G
2013;17;G;1;12;CE860;G
2013;17;G;1;12;CE861;G
2013;17;G;1;12;CE862;G
2013;17;G;1;12;CE863;G
2013;17;G;1;12;CE864;G
2013;17;G;1;12;CE865;G
2013;17;G;1;12;CE866;G
2013;17;G;1;12;CE867;G
2013;17;G;1;12;CE868;G
2013;17;G;1;12;CE869;G
2013;17;G;1;12;CE870;G
2013;17;G;1;12;CE872;G
2013;17;G;1;12;CE891;G
2013;17;G;1;12;CE892;G
2013;17;G;1;12;CE900;G
2013;17;G;1;12;CE923;G
2013;17;G;1;12;CE939;G
2013;17;G;2;12;-----;
2013;18;G;1;30;-----;
2013;20;G;1;2;EP810;G
2013;20;G;1;2;EP811;G
2013;20;G;1;2;EP812;G
2013;20;G;1;2;EP813;G
2013;20;G;1;2;EP814;G
2013;20;G;1;2;EP815;G
2013;20;G;2;12;-----;
2013;23;G;1;4;AC---;
2013;23;G;1;4;AD---;
2013;23;G;1;4;AP---;
2013;23;G;1;4;AR---;
2013;23;G;1;4;CS---;
2013;23;G;1;4;ML---;
2013;23;G;1;4;MP---;
2013;23;G;1;4;MU---;
2013;23;G;2;30;-----;
2013;23;G;3;2;AC---;
2013;23;G;3;2;AP---;
2013;23;G;3;2;AR---;
2013;23;G;3;2;CS---;
2013;23;G;3;2;ML---;
2013;23;G;3;2;MP---;
2013;23;G;3;2;MU---;
2013;25;G;1;20;AP106;G
2013;25;G;1;20;AP140;G
2013;25;G;1;20;AP199;G
2013;25;G;1;20;AP206;G
2013;25;G;1;20;AP240;G
2013;25;G;1;20;AP299;G
2013;25;G;1;20;AP308;G
2013;25;G;1;20;AP309;G
2013;25;G;1;20;AP313;G
2013;25;G;1;20;AP340;G
2013;25;G;1;20;AP399;G
2013;25;G;1;20;AP401;G
2013;25;G;1;20;AP409;G
2013;25;G;1;20;AP413;G
2013;25;G;1;20;AP440;G
2013;25;G;1;20;AP499;G
2013;25;G;1;20;AP501;G
2013;25;G;1;20;AP503;G
2013;25;G;1;20;AP504;G
2013;25;G;1;20;AP509;G
2013;25;G;1;20;AP510;G
2013;25;G;1;20;AP599;G
2013;25;G;1;20;AP601;G
2013;25;G;1;20;AP603;G
2013;25;G;1;20;AP604;G
2013;25;G;1;20;AP609;G
2013;25;G;1;20;AP610;G
2013;25;G;1;20;AP614;G
2013;25;G;1;20;AP632;G
2013;25;G;1;20;AP699;G
2013;25;G;1;20;AP701;G
2013;25;G;1;20;AP709;G
2013;25;G;1;20;AP710;G
2013;25;G;1;20;AP714;G
2013;25;G;1;20;AP718;G
2013;25;G;1;20;AP732;G
2013;25;G;1;20;AP733;G
2013;25;G;1;20;AP734;G
2013;25;G;1;20;AP745;G
2013;25;G;1;20;AP760;G
2013;25;G;1;20;AP764;G
2013;25;G;1;20;AP799;G
2013;25;G;1;20;AP801;G
2013;25;G;1;20;AP810;G
2013;25;G;1;20;AP814;G
2013;25;G;1;20;AP895;G
2013;25;G;1;20;AP896;G
2013;25;G;1;20;AP897;G
2013;25;G;1;20;AP898;G
2013;25;G;1;20;AP899;G
2013;25;G;1;20;AP901;G
2013;25;G;1;20;AP910;G
2013;25;G;1;20;AP931;G
2013;25;G;1;20;AP932;G
2013;25;G;1;20;AP933;G
2013;25;G;1;20;AP934;G
2013;25;G;1;20;AP935;G
2013;25;G;1;20;AP936;G
2013;25;G;1;20;AP937;G
2013;25;G;1;20;AP938;G
2013;25;G;1;20;AP939;G
2013;25;G;1;20;AP940;G
2013;25;G;1;20;AP941;G
2013;25;G;1;20;AP975;G
2013;25;G;1;20;AP976;G
2013;25;G;1;20;AP977;G
2013;25;G;1;20;AP978;G
2013;25;G;1;20;AP981;G
2013;25;G;1;20;AP982;G
2013;25;G;1;20;AP983;G
2013;25;G;1;20;AP991;G
2013;25;G;1;20;AP992;G
2013;25;G;1;20;AP993;G
2013;25;G;1;20;EP158;G
2013;25;G;2;8;AC---;
2013;25;G;2;8;AD---;
2013;25;G;2;8;AR---;
2013;25;G;2;8;CS---;
2013;25;G;2;8;ML---;
2013;25;G;2;8;MP---;
2013;25;G;2;8;MU---;
2013;25;G;3;8;-----;
2013;25;G;4;22;AP735;G
2013;25;G;4;22;AP735;G
2013;25;G;4;22;AP737;G
2013;25;G;4;22;AP737;G
2013;25;G;4;22;AP836;G
2013;25;G;4;22;AP836;G
2013;25;G;4;22;AP838;G
2013;25;G;4;22;AP838;G
2013;26;G;1;4;AC001;G
2013;26;G;1;4;AC002;G
2013;26;G;1;4;AC003;G
2013;26;G;1;4;AC004;G
2013;26;G;1;4;AC105;G
2013;26;G;1;4;AC112;G
2013;26;G;1;4;AC143;G
2013;26;G;1;4;AC160;G
2013;26;G;1;4;AC205;G
2013;26;G;1;4;AC212;G
2013;26;G;1;4;AC219;G
2013;26;G;1;4;AC221;G
2013;26;G;1;4;AC229;G
2013;26;G;1;4;AC243;G
2013;26;G;1;4;AC260;G
2013;26;G;1;4;AC270;G
2013;26;G;1;4;AC280;G
2013;26;G;1;4;AC350;G
2013;26;G;1;4;AC360;G
2013;26;G;1;4;AC370;G
2013;26;G;1;4;AC460;G
2013;26;G;2;4;AD---;
2013;26;G;2;4;AP---;
2013;26;G;2;4;AR---;
2013;26;G;2;4;CS---;
2013;26;G;2;4;MU---;
2013;27;G;1;10;EF428;G
2013;27;G;1;10;EF441;G
2013;27;G;1;10;EF442;G
2013;27;G;1;10;EF443;G
2013;27;G;1;10;EF444;G
2013;27;G;1;10;EF445;G
2013;27;G;1;10;EF446;G
2013;27;G;1;10;EF447;G
2013;27;G;1;10;EF449;G
2013;27;G;1;10;EF450;G
2013;27;G;1;10;EF451;G
2013;28;G;1;36;F 415;G
2013;28;G;1;36;F 428;G
2013;28;G;1;36;F 502;G
2013;28;G;1;36;F 589;G
2013;28;G;1;36;F 689;G
2013;28;G;1;36;MA602;G
2013;28;G;1;36;MA604;G
2013;28;G;1;36;MA719;G
2013;28;G;1;36;MA720;G
2013;28;G;1;36;MC---;
2013;28;G;1;36;ME319;G
2013;28;G;1;36;ME419;G
2013;28;G;1;36;ME430;G
2013;28;G;1;36;ME501;G
2013;28;G;1;36;ME524;G
2013;28;G;1;36;MS317;G
2013;28;G;1;36;MS329;G
2013;28;G;1;36;MS416;G
2013;28;G;1;36;MS431;G
2013;28;G;1;36;MS480;G
2013;28;G;1;36;MS515;G
2013;28;G;1;36;MS519;G
2013;28;G;1;36;MS520;G
2013;28;G;1;36;MS529;G
2013;28;G;1;36;MS580;G
2013;28;G;1;36;MS602;G
2013;28;G;1;36;MS612;G
2013;28;G;1;36;MS614;G
2013;28;G;1;36;MS620;G
2013;28;G;1;36;MS680;G
2013;28;G;1;36;MS712;G
2013;28;G;1;36;MS714;G
2013;28;G;1;36;MS715;G
2013;28;G;1;36;MS720;G
2013;28;G;1;36;MS728;G
2013;28;G;1;36;MS750;G
2013;28;G;1;36;MS777;G
2013;28;G;1;36;MS780;G
2013;28;G;1;36;MS820;G
2013;28;G;1;36;MS828;G
2013;28;G;1;36;MS850;G
2013;28;G;1;36;MS877;G
2013;28;G;1;36;MS901;G
2013;28;G;1;36;MS911;G
2013;28;G;1;36;MS915;G
2013;28;G;1;36;MS950;G
2013;28;G;1;36;MS960;G
2013;28;G;1;36;MS970;G
2013;28;G;1;36;MS980;G
2013;28;G;1;36;MS991;G
2013;28;G;1;36;MS992;G
2013;28;G;1;36;MS993;G
2013;28;G;2;12;-----;
2013;29;G;1;8;-----;
2013;29;G;2;20;F----;
2013;29;G;2;20;MA---;
2013;29;G;2;20;ME---;
2013;29;G;2;20;MS---;
2013;29;G;3;6;MA225;G
2013;29;G;3;6;MA741;G
2013;29;G;3;6;MA742;G
2013;30;G;1;8;CE---;
2013;30;G;1;8;HH---;
2013;30;G;1;8;HZ---;
2013;36;T;1;20;SI901;G
2013;36;T;1;20;SI902;G
2013;36;T;1;20;SI903;G
2013;36;T;1;20;SI904;G
2013;36;T;1;20;SI905;G
2013;36;T;1;20;SI906;G
2013;36;T;1;20;SI907;G
2013;36;T;1;20;SI908;G
2013;36;T;1;20;SI909;G
2013;36;T;2;6;SI011;G
2013;36;T;2;6;SI101;G
2013;36;T;2;6;SI120;G
2013;36;T;2;6;SI220;G
2013;36;T;2;6;SI250;G
2013;36;T;2;6;SI302;G
2013;36;T;2;6;SI350;G
2013;36;T;2;6;SI450;G
2013;36;T;2;6;SI500;G
2013;36;T;2;6;SI501;G
2013;36;T;2;6;SI502;G
2013;36;T;2;6;SI701;G
2013;36;T;2;6;SI702;G
2013;36;T;2;6;SI801;G
2013;36;T;2;6;ST047;T
2013;36;T;2;6;ST048;T
2013;36;T;2;6;ST049;T
2013;36;T;2;6;ST050;T
2013;36;T;2;6;ST052;T
2013;36;T;2;6;ST053;T
2013;36;T;2;6;ST054;T
2013;36;T;2;6;ST060;T
2013;36;T;2;6;ST061;T
2013;36;T;2;6;ST062;T
2013;36;T;2;6;ST066;T
2013;36;T;2;6;ST067;T
2013;36;T;2;6;ST068;T
2013;36;T;2;6;ST069;T
2013;36;T;2;6;ST094;T
2013;36;T;2;6;ST095;T
2013;36;T;2;6;ST099;T
2013;36;T;2;6;ST113;T
2013;36;T;2;6;ST115;T
2013;36;T;2;6;ST116;T
2013;36;T;2;6;ST211;T
2013;36;T;2;6;ST468;T
2013;36;T;2;6;ST566;T
2013;36;T;2;6;ST680;T
2013;36;T;2;6;TT001;T
2013;36;T;2;6;TT002;T
2013;36;T;2;6;TT003;T
2013;36;T;2;6;TT004;T
2013;36;T;2;6;TT005;T
2013;36;T;2;6;TT006;T
2013;36;T;2;6;TT007;T
2013;36;T;2;6;TT008;T
2013;36;T;2;6;TT011;T
2013;36;T;2;6;TT012;T
2013;36;T;2;6;TT013;T
2013;36;T;2;6;TT040;T
2013;36;T;2;6;TT050;T
2013;36;T;2;6;TT220;T
2013;36;T;2;6;TT302;T
