Catalogo,Curso,NivelCurso,Habilitacao,PeriodoSugestao,TipoPeriodoSugestao,No.CreditosCursar,Disciplina,NivelDisciplina
2015,12,G,EP,6,S,0,03 E ,
2015,12,G,EP,6,S,0,CV612,G
2015,12,G,EP,6,S,0,CV613,G
2015,12,G,EP,6,S,0,CV621,G
2015,12,G,EP,6,S,0,CV622,G
2015,12,G,EP,6,S,0,CV631,G
2015,12,G,EP,6,S,0,CV632,G
2015,12,G,EP,6,S,0,CV633,G
2015,12,G,EP,6,S,0,CV641,G
2015,12,G,EP,7,S,0,CV701,G
2015,12,G,EP,7,S,0,CV702,G
2015,12,G,EP,7,S,0,CV712,G
2015,12,G,EP,7,S,0,CV713,G
2015,12,G,EP,7,S,0,CV714,G
2015,12,G,EP,7,S,0,CV721,G
2015,12,G,EP,7,S,0,CV722,G
2015,12,G,EP,7,S,0,CV741,G
2015,12,G,EP,8,S,0,04 E ,
2015,12,G,EP,8,S,0,CV811,G
2015,12,G,EP,8,S,0,CV812,G
2015,12,G,EP,8,S,0,CV813,G
2015,12,G,EP,8,S,0,CV814,G
2015,12,G,EP,8,S,0,CV821,G
2015,12,G,EP,8,S,0,CV822,G
2015,12,G,EP,8,S,0,CV823,G
2015,12,G,EP,8,S,0,CV831,G
2015,12,G,EP,8,S,0,CV832,G
2015,12,G,EP,8,S,0,CV841,G
2015,12,G,EP,9,S,0,11 E ,
2015,12,G,EP,9,S,0,CV068,G
2015,12,G,EP,9,S,0,CV906,G
2015,12,G,EP,9,S,0,CV954,G
2015,12,G,EP,10,S,0,CV900,G
2015,12,G,EP,10,S,0,CV902,G
2015,12,G,EP,10,S,0,CV903,G
2015,12,G,EP,10,S,0,CV951,G
2015,12,G,EP,10,S,0,CV955,G
2015,12,G,ES,1,S,0,CV101,G
2015,12,G,ES,1,S,0,CV111,G
2015,12,G,ES,1,S,0,CV141,G
2015,12,G,ES,1,S,0,CV151,G
2015,12,G,ES,1,S,0,MA111,G
2015,12,G,ES,1,S,0,MA141,G
2015,12,G,ES,1,S,0,MC102,G
2015,12,G,ES,1,S,0,QG102,G
2015,12,G,ES,2,S,0,CV201,G
2015,12,G,ES,2,S,0,CV202,G
2015,12,G,ES,2,S,0,F 128,G
2015,12,G,ES,2,S,0,F 129,G
2015,12,G,ES,2,S,0,GM420,G
2015,12,G,ES,2,S,0,MA211,G
2015,12,G,ES,2,S,0,ME203,G
2015,12,G,ES,3,S,0,CV301,G
2015,12,G,ES,3,S,0,CV311,G
2015,12,G,ES,3,S,0,CV312,G
2015,12,G,ES,3,S,0,CV321,G
2015,12,G,ES,3,S,0,CV332,G
2015,12,G,ES,3,S,0,CV351,G
2015,12,G,ES,3,S,0,F 229,G
2015,12,G,ES,3,S,0,MS211,G
2015,12,G,ES,4,S,0,CV401,G
2015,12,G,ES,4,S,0,CV402,G
2015,12,G,ES,4,S,0,CV411,G
2015,12,G,ES,4,S,0,CV421,G
2015,12,G,ES,4,S,0,CV422,G
2015,12,G,ES,4,S,0,CV431,G
2015,12,G,ES,4,S,0,CV450,G
2015,12,G,ES,4,S,0,F 328,G
2015,12,G,ES,4,S,0,F 329,G
2015,12,G,ES,5,S,0,03 E ,
2015,12,G,ES,5,S,0,CV501,G
2015,12,G,ES,5,S,0,CV511,G
2015,12,G,ES,5,S,0,CV521,G
2015,12,G,ES,5,S,0,CV522,G
2015,12,G,ES,5,S,0,CV531,G
2015,12,G,ES,5,S,0,CV532,G
2015,12,G,ES,5,S,0,CV541,G
2015,12,G,ES,6,S,0,03 E ,
2015,12,G,ES,6,S,0,CV612,G
2015,12,G,ES,6,S,0,CV613,G
2015,12,G,ES,6,S,0,CV621,G
2015,12,G,ES,6,S,0,CV622,G
2015,12,G,ES,6,S,0,CV631,G
2015,12,G,ES,6,S,0,CV632,G
2015,12,G,ES,6,S,0,CV633,G
2015,12,G,ES,6,S,0,CV641,G
2015,12,G,ES,7,S,0,CV701,G
2015,12,G,ES,7,S,0,CV702,G
2015,12,G,ES,7,S,0,CV712,G
2015,12,G,ES,7,S,0,CV713,G
2015,12,G,ES,7,S,0,CV714,G
2015,12,G,ES,7,S,0,CV721,G
2015,12,G,ES,7,S,0,CV722,G
2015,12,G,ES,7,S,0,CV741,G
2015,12,G,ES,8,S,0,04 E ,
2015,12,G,ES,8,S,0,CV811,G
2015,12,G,ES,8,S,0,CV812,G
2015,12,G,ES,8,S,0,CV813,G
2015,12,G,ES,8,S,0,CV814,G
2015,12,G,ES,8,S,0,CV821,G
2015,12,G,ES,8,S,0,CV822,G
2015,12,G,ES,8,S,0,CV823,G
2015,12,G,ES,8,S,0,CV831,G
2015,12,G,ES,8,S,0,CV832,G
2015,12,G,ES,8,S,0,CV841,G
2015,12,G,ES,9,S,0,CV941,G
2015,12,G,ES,9,S,0,CV942,G
2015,12,G,ES,9,S,0,CV945,G
2015,12,G,ES,9,S,0,CV951,G
2015,12,G,ES,9,S,0,CV954,G
2015,12,G,ES,10,S,0,08 E ,
2015,12,G,ES,10,S,0,CV943,G
2015,12,G,ES,10,S,0,CV944,G
2015,12,G,ES,10,S,0,CV955,G
2015,12,G,ET,1,S,0,CV101,G
2015,12,G,ET,1,S,0,CV111,G
2015,12,G,ET,1,S,0,CV141,G
2015,12,G,ET,1,S,0,CV151,G
2015,12,G,ET,1,S,0,MA111,G
2015,12,G,ET,1,S,0,MA141,G
2015,12,G,ET,1,S,0,MC102,G
2015,12,G,ET,1,S,0,QG102,G
2015,12,G,ET,2,S,0,CV201,G
2015,12,G,ET,2,S,0,CV202,G
2015,12,G,ET,2,S,0,F 128,G
2015,12,G,ET,2,S,0,F 129,G
2015,12,G,ET,2,S,0,GM420,G
2015,12,G,ET,2,S,0,MA211,G
2015,12,G,ET,2,S,0,ME203,G
2015,12,G,ET,3,S,0,CV301,G
2015,12,G,ET,3,S,0,CV311,G
2015,12,G,ET,3,S,0,CV312,G
2015,12,G,ET,3,S,0,CV321,G
2015,12,G,ET,3,S,0,CV332,G
2015,12,G,ET,3,S,0,CV351,G
2015,12,G,ET,3,S,0,F 229,G
2015,12,G,ET,3,S,0,MS211,G
2015,12,G,ET,4,S,0,CV401,G
2015,12,G,ET,4,S,0,CV402,G
2015,12,G,ET,4,S,0,CV411,G
2015,12,G,ET,4,S,0,CV421,G
2015,12,G,ET,4,S,0,CV422,G
2015,12,G,ET,4,S,0,CV431,G
2015,12,G,ET,4,S,0,CV450,G
2015,12,G,ET,4,S,0,F 328,G
2015,12,G,ET,4,S,0,F 329,G
2015,12,G,ET,5,S,0,03 E ,
2015,12,G,ET,5,S,0,CV501,G
2015,12,G,ET,5,S,0,CV511,G
2015,12,G,ET,5,S,0,CV521,G
2015,12,G,ET,5,S,0,CV522,G
2015,12,G,ET,5,S,0,CV531,G
2015,12,G,ET,5,S,0,CV532,G
2015,12,G,ET,5,S,0,CV541,G
2015,12,G,ET,6,S,0,03 E ,
2015,12,G,ET,6,S,0,CV612,G
2015,12,G,ET,6,S,0,CV613,G
2015,12,G,ET,6,S,0,CV621,G
2015,12,G,ET,6,S,0,CV622,G
2015,12,G,ET,6,S,0,CV631,G
2015,12,G,ET,6,S,0,CV632,G
2015,12,G,ET,6,S,0,CV633,G
2015,12,G,ET,6,S,0,CV641,G
2015,12,G,ET,7,S,0,CV701,G
2015,12,G,ET,7,S,0,CV702,G
2015,12,G,ET,7,S,0,CV712,G
2015,12,G,ET,7,S,0,CV713,G
2015,12,G,ET,7,S,0,CV714,G
2015,12,G,ET,7,S,0,CV721,G
2015,12,G,ET,7,S,0,CV722,G
2015,12,G,ET,7,S,0,CV741,G
2015,12,G,ET,8,S,0,04 E ,
2015,12,G,ET,8,S,0,CV811,G
2015,12,G,ET,8,S,0,CV812,G
2015,12,G,ET,8,S,0,CV813,G
2015,12,G,ET,8,S,0,CV814,G
2015,12,G,ET,8,S,0,CV821,G
2015,12,G,ET,8,S,0,CV822,G
2015,12,G,ET,8,S,0,CV823,G
2015,12,G,ET,8,S,0,CV831,G
2015,12,G,ET,8,S,0,CV832,G
2015,12,G,ET,8,S,0,CV841,G
2015,12,G,ET,9,S,0,CV921,G
2015,12,G,ET,9,S,0,CV922,G
2015,12,G,ET,9,S,0,CV951,G
2015,12,G,ET,9,S,0,CV954,G
2015,12,G,ET,10,S,0,13 E ,
2015,12,G,ET,10,S,0,CV923,G
2015,12,G,ET,10,S,0,CV955,G
2015,13,G,  ,1,S,0,F 128,G
2015,13,G,  ,1,S,0,MA111,G
2015,13,G,  ,1,S,0,MA141,G
2015,13,G,  ,1,S,0,MC102,G
2015,13,G,  ,1,S,0,QG101,G
2015,13,G,  ,1,S,0,TA109,G
2015,13,G,  ,2,S,0,F 228,G
2015,13,G,  ,2,S,0,MA211,G
2015,13,G,  ,2,S,0,QA213,G
2015,13,G,  ,2,S,0,QF331,G
2015,13,G,  ,2,S,0,QO427,G
2015,13,G,  ,2,S,0,TA221,G
2015,13,G,  ,3,S,0,BM320,G
2015,13,G,  ,3,S,0,F 328,G
2015,13,G,  ,3,S,0,MA311,G
2015,13,G,  ,3,S,0,TA322,G
2015,13,G,  ,3,S,0,TA331,G
2015,13,G,  ,3,S,0,TA332,G
2015,13,G,  ,4,S,0,CE138,G
2015,13,G,  ,4,S,0,ET016,G
2015,13,G,  ,4,S,0,ME414,G
2015,13,G,  ,4,S,0,MS211,G
2015,13,G,  ,4,S,0,TA411,G
2015,13,G,  ,4,S,0,TA421,G
2015,13,G,  ,4,S,0,TA431,G
2015,13,G,  ,5,S,0,TA513,G
2015,13,G,  ,5,S,0,TA514,G
2015,13,G,  ,5,S,0,TA516,G
2015,13,G,  ,5,S,0,TA521,G
2015,13,G,  ,5,S,0,TA534,G
2015,13,G,  ,5,S,0,TA541,G
2015,13,G,  ,5,S,0,TA542,G
2015,13,G,  ,6,S,0,TA610,G
2015,13,G,  ,6,S,0,TA611,G
2015,13,G,  ,6,S,0,TA615,G
2015,13,G,  ,6,S,0,TA619,G
2015,13,G,  ,6,S,0,TA620,G
2015,13,G,  ,6,S,0,TA622,G
2015,13,G,  ,6,S,0,TA631,G
2015,13,G,  ,6,S,0,TA641,G
2015,13,G,  ,7,S,0,TA017,G
2015,13,G,  ,7,S,0,TA623,G
2015,13,G,  ,7,S,0,TA716,G
2015,13,G,  ,7,S,0,TA722,G
2015,13,G,  ,7,S,0,TA724,G
2015,13,G,  ,7,S,0,TA731,G
2015,13,G,  ,7,S,0,TA734,G
2015,13,G,  ,7,S,0,TA737,G
2015,13,G,  ,7,S,0,TA824,G
2015,13,G,  ,8,S,0,TA030,G
2015,13,G,  ,8,S,0,TA736,G
2015,13,G,  ,8,S,0,TA826,G
2015,13,G,  ,8,S,0,TA831,G
2015,13,G,  ,8,S,0,TA832,G
2015,13,G,  ,8,S,0,TA836,G
2015,13,G,  ,8,S,0,TA920,G
2015,13,G,  ,9,S,0,TA023,G
2015,13,G,  ,9,S,0,TA035,G
2015,13,G,  ,9,S,0,TA741,G
2015,13,G,  ,9,S,0,TA912,G
2015,13,G,  ,9,S,0,TA927,G
2015,13,G,  ,9,S,0,TA932,G
2015,13,G,  ,10,S,0,TA009,G
2015,13,G,  ,10,S,0,TA046,G
2015,13,G,  ,10,S,0,TA909,G
2015,14,G,  ,1,S,0,DB011,G
2015,14,G,  ,1,S,0,DM011,G
2015,14,G,  ,1,S,0,DM012,G
2015,14,G,  ,1,S,0,DM013,G
2015,14,G,  ,1,S,0,DS011,G
2015,14,G,  ,2,S,0,DB021,G
2015,14,G,  ,2,S,0,DM021,G
2015,14,G,  ,2,S,0,DM022,G
2015,14,G,  ,2,S,0,DM024,G
2015,14,G,  ,3,S,0,DM031,G
2015,14,G,  ,3,S,0,DM032,G
2015,14,G,  ,3,S,0,DM033,G
2015,14,G,  ,3,S,0,DM034,G
2015,14,G,  ,3,S,0,DM035,G
2015,14,G,  ,3,S,0,DM036,G
2015,14,G,  ,4,S,0,DC041,G
2015,14,G,  ,4,S,0,DM041,G
2015,14,G,  ,4,S,0,DM042,G
2015,14,G,  ,4,S,0,DM045,G
2015,14,G,  ,4,S,0,DM046,G
2015,14,G,  ,5,S,0,DC051,G
2015,14,G,  ,5,S,0,DM051,G
2015,14,G,  ,5,S,0,DM052,G
2015,14,G,  ,5,S,0,DM057,G
2015,14,G,  ,6,S,0,DC061,G
2015,14,G,  ,6,S,0,DM067,G
2015,14,G,  ,6,S,0,DM068,G
2015,14,G,  ,6,S,0,DS061,G
2015,14,G,  ,6,S,0,DS062,G
2015,14,G,  ,7,S,0,DC071,G
2015,14,G,  ,7,S,0,DM074,G
2015,14,G,  ,7,S,0,DM078,G
2015,14,G,  ,7,S,0,DS071,G
2015,14,G,  ,8,S,0,DC081,G
2015,14,G,  ,8,S,0,DM083,G
2015,14,G,  ,8,S,0,DM084,G
2015,14,G,  ,9,S,0,DC091,G
2015,14,G,  ,9,S,0,DE091,G
2015,14,G,  ,9,S,0,DS091,G
2015,14,G,  ,10,S,0,DC101,G
2015,14,G,  ,10,S,0,DE101,G
2015,14,G,  ,10,S,0,DS101,G
2015,15,G,  ,1,S,0,BS110,G
2015,15,G,  ,1,S,0,BS111,G
2015,15,G,  ,1,S,0,MD141,G
2015,15,G,  ,1,S,0,MD142,G
2015,15,G,  ,1,S,0,MD148,G
2015,15,G,  ,2,S,0,BS210,G
2015,15,G,  ,2,S,0,MD241,G
2015,15,G,  ,2,S,0,MD242,G
2015,15,G,  ,2,S,0,MD243,G
2015,15,G,  ,2,S,0,MD244,G
2015,15,G,  ,2,S,0,MD248,G
2015,15,G,  ,3,S,0,BS320,G
2015,15,G,  ,3,S,0,BS330,G
2015,15,G,  ,3,S,0,BS340,G
2015,15,G,  ,3,S,0,MD342,G
2015,15,G,  ,3,S,0,MD343,G
2015,15,G,  ,3,S,0,MD344,G
2015,15,G,  ,3,S,0,MD348,G
2015,15,G,  ,3,S,0,MD542,G
2015,15,G,  ,4,S,0,BS420,G
2015,15,G,  ,4,S,0,BS430,G
2015,15,G,  ,4,S,0,BS440,G
2015,15,G,  ,4,S,0,MD442,G
2015,15,G,  ,4,S,0,MD443,G
2015,15,G,  ,4,S,0,MD444,G
2015,15,G,  ,4,S,0,MD445,G
2015,15,G,  ,4,S,0,MD447,G
2015,15,G,  ,4,S,0,MD448,G
2015,15,G,  ,4,S,0,MD642,G
2015,15,G,  ,5,S,0,MD543,G
2015,15,G,  ,5,S,0,MD544,G
2015,15,G,  ,5,S,0,MD546,G
2015,15,G,  ,5,S,0,MD548,G
2015,15,G,  ,6,S,0,MD643,G
2015,15,G,  ,6,S,0,MD644,G
2015,15,G,  ,6,S,0,MD646,G
2015,15,G,  ,6,S,0,MD648,G
2015,15,G,  ,7,S,0,MD748,G
2015,15,G,  ,7,S,0,MD752,G
2015,15,G,  ,7,S,0,MD753,G
2015,15,G,  ,7,S,0,MD754,G
2015,15,G,  ,7,S,0,MD758,G
2015,15,G,  ,9,S,0,MD941,G
2015,15,G,  ,9,S,0,MD942,G
2015,15,G,  ,9,S,0,MD943,G
2015,15,G,  ,9,S,0,MD944,G
2015,15,G,  ,9,S,0,MD945,G
2015,15,G,  ,11,S,0,MD127,G
2015,15,G,  ,11,S,0,MD131,G
2015,15,G,  ,11,S,0,MD132,G
2015,15,G,  ,11,S,0,MD133,G
2015,15,G,  ,11,S,0,MD134,G
2015,15,G,  ,11,S,0,MD135,G
2015,15,G,  ,11,S,0,MD136,G
2015,15,G,  ,11,S,0,MD138,G
2015,15,G,  ,11,S,0,MD139,G
2015,16,G,AA,1,S,0,CE131,G
2015,16,G,AA,1,S,0,HZ141,G
2015,16,G,AA,1,S,0,HZ158,G
2015,16,G,AA,1,S,0,HZ160,G
2015,16,G,AA,2,S,0,04 E ,
2015,16,G,AA,2,S,0,HZ248,G
2015,16,G,AA,2,S,0,HZ258,G
2015,16,G,AA,2,S,0,HZ260,G
2015,16,G,AA,3,S,0,04 E ,
2015,16,G,AA,3,S,0,HZ345,G
2015,16,G,AA,3,S,0,HZ358,G
2015,16,G,AA,3,S,0,HZ360,G
2015,16,G,AA,4,S,0,08 E ,
2015,16,G,AA,4,S,0,HZ431,G
2015,16,G,AA,4,S,0,HZ460,G
2015,16,G,AA,5,S,0,22 E ,
2015,16,G,AA,6,S,0,14 E ,
2015,16,G,AA,6,S,0,HZ469,G
2015,16,G,AA,6,S,0,HZ631,G
2015,16,G,AA,7,S,0,18 E ,
2015,16,G,AA,7,S,0,CE730,G
2015,16,G,AA,8,S,0,22 E ,
2015,16,G,AB,1,S,0,CE131,G
2015,16,G,AB,1,S,0,HZ141,G
2015,16,G,AB,1,S,0,HZ158,G
2015,16,G,AB,1,S,0,HZ160,G
2015,16,G,AB,2,S,0,04 E ,
2015,16,G,AB,2,S,0,HZ248,G
2015,16,G,AB,2,S,0,HZ258,G
2015,16,G,AB,2,S,0,HZ260,G
2015,16,G,AB,3,S,0,08 E ,
2015,16,G,AB,3,S,0,HZ345,G
2015,16,G,AB,3,S,0,HZ358,G
2015,16,G,AB,3,S,0,HZ360,G
2015,16,G,AB,4,S,0,16 E ,
2015,16,G,AB,4,S,0,HZ431,G
2015,16,G,AB,4,S,0,HZ447,G
2015,16,G,AB,5,S,0,16 E ,
2015,16,G,AB,5,S,0,HZ546,G
2015,16,G,AB,6,S,0,12 E ,
2015,16,G,AB,6,S,0,HZ631,G
2015,16,G,AB,7,S,0,16 E ,
2015,16,G,AB,7,S,0,CE730,G
2015,16,G,AB,8,S,0,20 E ,
2015,16,G,AC,1,S,0,CE131,G
2015,16,G,AC,1,S,0,HZ141,G
2015,16,G,AC,1,S,0,HZ158,G
2015,16,G,AC,1,S,0,HZ160,G
2015,16,G,AC,2,S,0,04 E ,
2015,16,G,AC,2,S,0,HZ248,G
2015,16,G,AC,2,S,0,HZ258,G
2015,16,G,AC,2,S,0,HZ260,G
2015,16,G,AC,3,S,0,04 E ,
2015,16,G,AC,3,S,0,HZ345,G
2015,16,G,AC,3,S,0,HZ358,G
2015,16,G,AC,3,S,0,HZ360,G
2015,16,G,AC,4,S,0,16 E ,
2015,16,G,AC,4,S,0,HZ431,G
2015,16,G,AC,5,S,0,18 E ,
2015,16,G,AC,5,S,0,HZ555,G
2015,16,G,AC,6,S,0,10 E ,
2015,16,G,AC,6,S,0,HZ631,G
2015,16,G,AC,6,S,0,HZ657,G
2015,16,G,AC,7,S,0,18 E ,
2015,16,G,AC,7,S,0,CE730,G
2015,16,G,AC,8,S,0,22 E ,
2015,16,G,AD,1,S,0,CE131,G
2015,16,G,AD,1,S,0,HZ141,G
2015,16,G,AD,1,S,0,HZ158,G
2015,16,G,AD,1,S,0,HZ160,G
2015,16,G,AD,2,S,0,04 E ,
2015,16,G,AD,2,S,0,HZ248,G
2015,16,G,AD,2,S,0,HZ258,G
2015,16,G,AD,2,S,0,HZ260,G
2015,16,G,AD,3,S,0,06 E ,
2015,16,G,AD,3,S,0,HZ345,G
2015,16,G,AD,3,S,0,HZ358,G
2015,16,G,AD,3,S,0,HZ360,G
2015,16,G,AD,4,S,0,16 E ,
2015,16,G,AD,4,S,0,HZ431,G
2015,16,G,AD,5,S,0,24 E ,
2015,16,G,AD,6,S,0,18 E ,
2015,16,G,AD,6,S,0,HZ631,G
2015,16,G,AD,7,S,0,16 E ,
2015,16,G,AD,7,S,0,CE730,G
2015,16,G,AD,8,S,0,20 E ,
2015,16,G,AH,1,S,0,CE131,G
2015,16,G,AH,1,S,0,HZ141,G
2015,16,G,AH,1,S,0,HZ158,G
2015,16,G,AH,1,S,0,HZ160,G
2015,16,G,AH,2,S,0,06 E ,
2015,16,G,AH,2,S,0,HZ248,G
2015,16,G,AH,2,S,0,HZ258,G
2015,16,G,AH,2,S,0,HZ260,G
2015,16,G,AH,3,S,0,06 E ,
2015,16,G,AH,3,S,0,HZ345,G
2015,16,G,AH,3,S,0,HZ358,G
2015,16,G,AH,3,S,0,HZ360,G
2015,16,G,AH,4,S,0,16 E ,
2015,16,G,AH,4,S,0,HZ431,G
2015,16,G,AH,5,S,0,20 E ,
2015,16,G,AH,5,S,0,EL774,G
2015,16,G,AH,6,S,0,12 E ,
2015,16,G,AH,6,S,0,EL874,G
2015,16,G,AH,6,S,0,HZ631,G
2015,16,G,AH,7,S,0,14 E ,
2015,16,G,AH,7,S,0,CE730,G
2015,16,G,AH,7,S,0,HZ103,G
2015,16,G,AH,8,S,0,18 E ,
2015,16,G,AH,8,S,0,HZ104,G
2015,17,G,  ,1,S,0,CE105,G
2015,17,G,  ,1,S,0,CE141,G
2015,17,G,  ,1,S,0,CE142,G
2015,17,G,  ,1,S,0,CE172,G
2015,17,G,  ,1,S,0,CE191,G
2015,17,G,  ,1,S,0,MA111,G
2015,17,G,  ,2,S,0,CE112,G
2015,17,G,  ,2,S,0,CE205,G
2015,17,G,  ,2,S,0,CE242,G
2015,17,G,  ,2,S,0,CE262,G
2015,17,G,  ,2,S,0,CE272,G
2015,17,G,  ,2,S,0,CE291,G
2015,17,G,  ,2,S,0,ME414,G
2015,17,G,  ,3,S,0,CE113,G
2015,17,G,  ,3,S,0,CE302,G
2015,17,G,  ,3,S,0,CE305,G
2015,17,G,  ,3,S,0,CE323,G
2015,17,G,  ,3,S,0,CE362,G
2015,17,G,  ,3,S,0,CE372,G
2015,17,G,  ,3,S,0,CE391,G
2015,17,G,  ,4,S,0,CE342,G
2015,17,G,  ,4,S,0,CE405,G
2015,17,G,  ,4,S,0,CE423,G
2015,17,G,  ,4,S,0,CE462,G
2015,17,G,  ,4,S,0,CE472,G
2015,17,G,  ,4,S,0,CE482,G
2015,17,G,  ,4,S,0,CE491,G
2015,17,G,  ,5,S,0,04 E ,
2015,17,G,  ,5,S,0,CE442,G
2015,17,G,  ,5,S,0,CE562,G
2015,17,G,  ,5,S,0,CE572,G
2015,17,G,  ,5,S,0,CE582,G
2015,17,G,  ,5,S,0,CE591,G
2015,17,G,  ,5,S,0,CE671,G
2015,17,G,  ,6,S,0,04 E ,
2015,17,G,  ,6,S,0,CE592,G
2015,17,G,  ,6,S,0,CE625,G
2015,17,G,  ,6,S,0,CE672,G
2015,17,G,  ,6,S,0,CE682,G
2015,17,G,  ,6,S,0,CE791,G
2015,17,G,  ,6,S,0,CE853,G
2015,17,G,  ,7,S,0,08 E ,
2015,17,G,  ,7,S,0,CE593,G
2015,17,G,  ,7,S,0,CE725,G
2015,17,G,  ,7,S,0,CE792,G
2015,17,G,  ,8,S,0,08 E ,
2015,17,G,  ,8,S,0,CE542,G
2015,17,G,  ,8,S,0,CE825,G
2015,18,G,  ,1,S,0,HL111,G
2015,18,G,  ,1,S,0,HL120,G
2015,18,G,  ,1,S,0,HL143,G
2015,18,G,  ,1,S,0,HL533,G
2015,18,G,  ,1,S,0,TL118,G
2015,18,G,  ,1,S,0,TL222,G
2015,18,G,  ,2,S,0,04 L ,
2015,18,G,  ,2,S,0,HL130,G
2015,18,G,  ,2,S,0,HL221,G
2015,18,G,  ,2,S,0,HL260,G
2015,18,G,  ,2,S,0,HL320,G
2015,18,G,  ,3,S,0,04 L ,
2015,18,G,  ,3,S,0,08 E ,
2015,18,G,  ,3,S,0,HL125,G
2015,18,G,  ,3,S,0,HL321,G
2015,18,G,  ,3,S,0,HL521,G
2015,18,G,  ,3,S,0,HL524,G
2015,18,G,  ,4,S,0,04 L ,
2015,18,G,  ,4,S,0,HL225,G
2015,18,G,  ,4,S,0,HL445,G
2015,18,G,  ,4,S,0,HL481,G
2015,18,G,  ,4,S,0,HL531,G
2015,18,G,  ,4,S,0,HL832,G
2015,18,G,  ,5,S,0,04 L ,
2015,18,G,  ,5,S,0,HL052,G
2015,18,G,  ,5,S,0,HL053,G
2015,18,G,  ,5,S,0,HL330,G
2015,18,G,  ,5,S,0,HL532,G
2015,18,G,  ,5,S,0,HL545,G
2015,18,G,  ,5,S,0,HL550,G
2015,18,G,  ,5,S,0,HL631,G
2015,18,G,  ,6,S,0,10 E ,
2015,18,G,  ,6,S,0,HL624,G
2015,18,G,  ,6,S,0,HL645,G
2015,18,G,  ,6,S,0,HL904,G
2015,18,G,  ,7,S,0,08 E ,
2015,18,G,  ,7,S,0,HL905,G
2015,18,G,  ,8,S,0,04 E ,
2015,18,G,  ,8,S,0,HL906,G
2015,19,G,AA,1,S,0,HH183,G
2015,19,G,AA,1,S,0,HH185,G
2015,19,G,AA,1,S,0,HH186,G
2015,19,G,AA,1,S,0,HH188,G
2015,19,G,AA,2,S,0,04 L ,
2015,19,G,AA,2,S,0,12 E ,
2015,19,G,AA,2,S,0,HH285,G
2015,19,G,AA,3,S,0,04 L ,
2015,19,G,AA,3,S,0,06 E ,
2015,19,G,AA,3,S,0,HH381,G
2015,19,G,AA,3,S,0,HH384,G
2015,19,G,AA,3,S,0,HH386,G
2015,19,G,AA,4,S,0,06 E ,
2015,19,G,AA,4,S,0,HH482,G
2015,19,G,AA,4,S,0,HH483,G
2015,19,G,AA,4,S,0,HH484,G
2015,19,G,AA,5,S,0,12 E ,
2015,19,G,AA,5,S,0,HH584,G
2015,19,G,AA,5,S,0,HH587,G
2015,19,G,AA,6,S,0,12 E ,
2015,19,G,AA,6,S,0,HH682,G
2015,19,G,AA,6,S,0,HH685,G
2015,19,G,AA,7,S,0,16 E ,
2015,19,G,AA,8,S,0,20 E ,
2015,19,G,AB,1,S,0,HH183,G
2015,19,G,AB,1,S,0,HH185,G
2015,19,G,AB,1,S,0,HH186,G
2015,19,G,AB,1,S,0,HH188,G
2015,19,G,AB,2,S,0,04 L ,
2015,19,G,AB,2,S,0,18 E ,
2015,19,G,AB,2,S,0,HH285,G
2015,19,G,AB,3,S,0,04 L ,
2015,19,G,AB,3,S,0,12 E ,
2015,19,G,AB,3,S,0,HH381,G
2015,19,G,AB,3,S,0,HH384,G
2015,19,G,AB,3,S,0,HH386,G
2015,19,G,AB,4,S,0,12 E ,
2015,19,G,AB,4,S,0,HH482,G
2015,19,G,AB,4,S,0,HH483,G
2015,19,G,AB,4,S,0,HH484,G
2015,19,G,AB,5,S,0,12 E ,
2015,19,G,AB,5,S,0,EL774,G
2015,19,G,AB,5,S,0,HH584,G
2015,19,G,AB,5,S,0,HH587,G
2015,19,G,AB,6,S,0,12 E ,
2015,19,G,AB,6,S,0,HH682,G
2015,19,G,AB,6,S,0,HH685,G
2015,19,G,AB,6,S,0,HH690,G
2015,19,G,AB,7,S,0,16 E ,
2015,19,G,AB,7,S,0,EL874,G
2015,19,G,AB,8,S,0,20 E ,
2015,20,G,  ,1,S,0,EP107,G
2015,20,G,  ,1,S,0,EP110,G
2015,20,G,  ,1,S,0,EP130,G
2015,20,G,  ,1,S,0,EP140,G
2015,20,G,  ,1,S,0,EP142,G
2015,20,G,  ,1,S,0,EP315,G
2015,20,G,  ,2,S,0,EP128,G
2015,20,G,  ,2,S,0,EP210,G
2015,20,G,  ,2,S,0,EP230,G
2015,20,G,  ,2,S,0,EP316,G
2015,20,G,  ,2,S,0,EP340,G
2015,20,G,  ,2,S,0,EP347,G
2015,20,G,  ,3,S,0,EP129,G
2015,20,G,  ,3,S,0,EP152,G
2015,20,G,  ,3,S,0,EP165,G
2015,20,G,  ,3,S,0,EP317,G
2015,20,G,  ,3,S,0,EP330,G
2015,20,G,  ,3,S,0,EP412,G
2015,20,G,  ,4,S,0,04 E ,
2015,20,G,  ,4,S,0,EP153,G
2015,20,G,  ,4,S,0,EP158,G
2015,20,G,  ,4,S,0,EP164,G
2015,20,G,  ,4,S,0,EP226,G
2015,20,G,  ,4,S,0,EP445,G
2015,20,G,  ,4,S,0,EP566,G
2015,20,G,  ,5,S,0,EP376,G
2015,20,G,  ,5,S,0,EP471,G
2015,20,G,  ,5,S,0,EP472,G
2015,20,G,  ,5,S,0,EP473,G
2015,20,G,  ,5,S,0,EP474,G
